ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2027-02-03 11:38:37,553220220223787.1,-585096592175008.8,1668100502040051.5,-586850899150896.8,1666929736955086.0,764705309794.928,764705309794.928,764705309794.928,-12762030475.651237,-12762030475.651237,-12762030475.651237,777467340270.5792,777467340270.5792,777467340270.5792,0.0,0.0,0.0,548480478820228.7
2027-02-03 12:38:37,553241284003946.9,-585820035933773.8,1667457562010230.2,-587078476771374.4,1667211251134012.5,802211321018.8464,802211321018.8464,802211321018.8464,-4992197153.630112,-4992197153.630112,-4992197153.630112,807203518172.4764,807203518172.4764,807203518172.4764,0.0,0.0,0.0,548539048611612.4
2027-02-03 13:38:37,553262347784106.5,-585386526492699.4,1668045555460203.0,-587306054391852.4,1667492765312938.8,825977568448.6643,825977568448.6643,825977568448.6643,-9946960696.201569,-9946960696.201569,-9946960696.201569,835924529144.8658,835924529144.8658,835924529144.8658,0.0,0.0,0.0,548583878639201.8
2027-02-03 14:38:37,553283411564266.2,-586506251057612.2,1667999496127946.5,-587533632012330.1,1667774279491866.0,840006845760.0159,840006845760.0159,840006845760.0159,-23633770456.7094,-23633770456.7094,-23633770456.7094,863640616216.7253,863640616216.7253,863640616216.7253,0.0,0.0,0.0,548618971696672.8
2027-02-03 15:38:37,553304475344425.94,-586115474763460.4,1669355563291368.2,-587761209632807.9,1668181209679970.8,859186356439.3141,859186356439.3141,859186356439.3141,-31178517722.854362,-31178517722.854362,-31178517722.854362,890364874162.1683,890364874162.1683,890364874162.1683,0.0,0.0,0.0,548659214987511.9
2027-02-03 16:38:37,553325539124585.5,-588189637869725.9,1670382240347437.0,-587988787253285.8,1668776320775727.0,892008417167.8145,892008417167.8145,892008417167.8145,-24104772072.7058,-24104772072.7058,-24104772072.7058,916113189240.5203,916113189240.5203,916113189240.5203,0.0,0.0,0.0,548713100828399.94
2027-02-03 17:38:37,553346602904745.2,-587402815411283.2,1670853594583725.0,-588216364873763.5,1669371431871482.8,930939365902.9052,930939365902.9052,930939365902.9052,-9964803340.97778,-9964803340.97778,-9964803340.97778,940904169243.883,940904169243.883,940904169243.883,0.0,0.0,0.0,548773095557294.7
2027-02-03 18:38:37,553367666684904.94,-586202742508966.8,1670451718113347.8,-588443942494241.2,1669966542967238.5,960385137697.72,960385137697.72,960385137697.72,-4373926375.462009,-4373926375.462009,-4373926375.462009,964759064073.1819,964759064073.1819,964759064073.1819,0.0,0.0,0.0,548823605109249.3
2027-02-03 19:38:37,553388730465064.56,-588473680547938.2,1670704218438564.0,-588671520114719.2,1670561654062994.8,973640332155.6378,973640332155.6378,973640332155.6378,-14061344959.599087,-14061344959.599087,-14061344959.599087,987701677115.2368,987701677115.2368,987701677115.2368,0.0,0.0,0.0,548857924083866.8
2027-02-03 20:38:37,553409794245224.2,-586289941712151.1,1673231325160939.5,-588899097735196.9,1671156765158750.8,980772255245.6434,980772255245.6434,980772255245.6434,-28986012508.998955,-28986012508.998955,-28986012508.998955,1009758267754.6423,1009758267754.6423,1009758267754.6423,0.0,0.0,0.0,548886119787116.44
2027-02-03 21:38:37,553430858025383.9,-587730812941797.8,1673079642307151.8,-589126675355674.8,1671751876254506.5,998746894741.8918,998746894741.8918,998746894741.8918,-32210550656.58303,-32210550656.58303,-32210550656.58303,1030957445398.4749,1030957445398.4749,1030957445398.4749,0.0,0.0,0.0,548925158206772.4
2027-02-03 22:38:37,553451921805543.6,-588579023814067.6,1673463039125059.5,-589354252976152.4,1672346987350263.0,1033661721299.0438,1033661721299.0438,1033661721299.0438,-17668334046.89469,-17668334046.89469,-17668334046.89469,1051330055345.9385,1051330055345.9385,1051330055345.9385,0.0,0.0,0.0,548981136813489.3
2027-02-03 23:38:37,553472985585703.3,-587700752042030.8,1674735089159444.5,-589581830596630.2,1672942098446019.2,1073611831299.6355,1073611831299.6355,1073611831299.6355,2702774323.568037,2702774323.568037,2702774323.568037,1070909056976.0674,1070909056976.0674,1070909056976.0674,0.0,0.0,0.0,549042150703649.56
2027-02-04 00:38:37,553494049365862.9,-587716044390516.9,1674014181692581.8,-589809408217108.2,1673523749645562.0,1100307923995.6213,1100307923995.6213,1100307923995.6213,10578529313.712421,10578529313.712421,10578529313.712421,1089729394681.9089,1089729394681.9089,1089729394681.9089,0.0,0.0,0.0,549089910576505.1
2027-02-04 01:38:37,553515113146022.56,-587613589886220.6,1675604617964133.2,-590036985837585.9,1674091940948891.2,1108329437360.134,1108329437360.134,1108329437360.134,501575357.89237255,501575357.89237255,501575357.89237255,1107827862002.2417,1107827862002.2417,1107827862002.2417,0.0,0.0,0.0,549118995870029.3
2027-02-04 02:38:37,553536176926182.3,-589457918826168.6,1675496089400190.8,-590264563458063.8,1674660132252221.0,1112356349913.0603,1112356349913.0603,1112356349913.0603,-12886609602.183514,-12886609602.183514,-12886609602.183514,1125242959515.244,1125242959515.244,1125242959515.244,0.0,0.0,0.0,549144086562742.0
2027-02-04 03:38:37,553557240706341.94,-589984840354508.9,1677508535509792.0,-590492141078541.5,1675228323555550.5,1133989788255.955,1133989788255.955,1133989788255.955,-8024958695.661341,-8024958695.661341,-8024958695.661341,1142014746951.6162,1142014746951.6162,1142014746951.6162,0.0,0.0,0.0,549186783781244.5
2027-02-04 04:38:37,553578304486501.56,-590896675690203.8,1676269163136134.8,-590719718699019.4,1675796514858880.0,1180087881886.476,1180087881886.476,1180087881886.476,21903191761.555992,21903191761.555992,21903191761.555992,1158184690124.9202,1158184690124.9202,1158184690124.9202,0.0,0.0,0.0,549253945655034.7
2027-02-04 05:38:37,553599368266661.25,-589953157995682.8,1676677368356618.5,-590947296319497.2,1676364706162210.0,1233724694632.2363,1233724694632.2363,1233724694632.2363,59929191397.03056,59929191397.03056,59929191397.03056,1173795503235.2058,1173795503235.2058,1173795503235.2058,0.0,0.0,0.0,549328646247940.1
2027-02-04 06:38:37,553620432046821.0,-589662717522154.0,1676162059018951.5,-591174873939974.9,1676932897465540.0,1267401060486.6477,1267401060486.6477,1267401060486.6477,78510073354.5087,78510073354.5087,78510073354.5087,1188890987132.1392,1188890987132.1392,1188890987132.1392,0.0,0.0,0.0,549383386393954.25
2027-02-04 07:38:37,553641495826980.6,-589129604650105.8,1676635489280710.0,-591402451560452.8,1677501088768869.2,1266839941654.6987,1266839941654.6987,1266839941654.6987,63324077527.88038,63324077527.88038,63324077527.88038,1203515864126.8184,1203515864126.8184,1203515864126.8184,0.0,0.0,0.0,549403889055281.94
2027-02-04 08:38:37,553662559607140.25,-589132487421937.5,1679442462213153.8,-591630029180930.5,1678069280072199.0,1243316870669.8506,1243316870669.8506,1243316870669.8506,25601260664.313286,25601260664.313286,25601260664.313286,1217715610005.5374,1217715610005.5374,1217715610005.5374,0.0,0.0,0.0,549401429764456.75
2027-02-04 09:38:37,553683623387299.94,-590857038165509.4,1679607325015183.5,-591857606801408.4,1678637471375529.0,1223227831761.9307,1223227831761.9307,1223227831761.9307,-8308452063.737355,-8308452063.737355,-8308452063.737355,1231536283825.668,1231536283825.668,1231536283825.668,0.0,0.0,0.0,549402404505708.5
2027-02-04 10:38:37,553704687167459.56,-591888042547795.5,1680161108366123.8,-592085184421886.2,1679205662678858.2,1225076923290.4058,1225076923290.4058,1225076923290.4058,-19947432871.900333,-19947432871.900333,-19947432871.900333,1245024356162.3062,1245024356162.3062,1245024356162.3062,0.0,0.0,0.0,549425317377396.56
2027-02-04 11:38:37,553725750947619.3,-590527204562720.0,1681972035459589.8,-592312762042364.0,1679773853982188.2,1245464505959.8406,1245464505959.8406,1245464505959.8406,-12762030475.387945,-12762030475.387945,-12762030475.387945,1258226536435.2285,1258226536435.2285,1258226536435.2285,0.0,0.0,0.0,549466768740225.75
2027-02-04 12:38:37,553746814727778.94,-592479462248574.1,1681583945597759.5,-592540339662841.8,1680342045285518.0,1266197402814.4275,1266197402814.4275,1266197402814.4275,-4992197153.720093,-4992197153.720093,-4992197153.720093,1271189599968.1477,1271189599968.1477,1271189599968.1477,0.0,0.0,0.0,549508565417240.0
2027-02-04 13:38:37,553767878507938.6,-590687881309986.5,1683120420755631.2,-592767917283319.5,1680910236588847.8,1274013254695.8406,1274013254695.8406,1274013254695.8406,-9946960695.754639,-9946960695.754639,-9946960695.754639,1283960215391.5952,1283960215391.5952,1283960215391.5952,0.0,0.0,0.0,549537445049281.06
2027-02-04 14:38:37,553788942288098.4,-590902527923366.9,1683139004341289.8,-592995494903797.2,1681478427892177.2,1272951002640.6045,1272951002640.6045,1272951002640.6045,-23633770457.100895,-23633770457.100895,-23633770457.100895,1296584773097.7053,1296584773097.7053,1296584773097.7053,0.0,0.0,0.0,549557446577385.6
2027-02-04 15:38:37,553810006068258.0,-591748187498138.8,1682470464027143.5,-593223072524275.1,1682046619195507.0,1277930697579.3918,1277930697579.3918,1277930697579.3918,-31178517722.94625,-31178517722.94625,-31178517722.94625,1309109215302.3381,1309109215302.3381,1309109215302.3381,0.0,0.0,0.0,549583490052484.0
2027-02-04 16:38:37,553831069848417.6,-592586458297217.2,1683386401977833.2,-593450650144752.9,1682614810498836.8,1297474096346.5447,1297474096346.5447,1297474096346.5447,-24104772073.21796,-24104772073.21796,-24104772073.21796,1321578868419.7625,1321578868419.7625,1321578868419.7625,0.0,0.0,0.0,549624097231410.8
2027-02-04 17:38:37,553852133628577.3,-593064366262826.4,1684426897947377.5,-593678227765230.8,1683183001802166.8,1324073474992.8347,1324073474992.8347,1324073474992.8347,-9964803340.94542,-9964803340.94542,-9964803340.94542,1334038278333.78,1334038278333.78,1334038278333.78,0.0,0.0,0.0,549671760390216.75
2027-02-04 18:38:37,553873197408736.94,-589657064185175.1,1685510415084138.8,-593905805385708.5,1683751193105496.0,1342157122799.7502,1342157122799.7502,1342157122799.7502,-4373926375.559367,-4373926375.559367,-4373926375.559367,1346531049175.3096,1346531049175.3096,1346531049175.3096,0.0,0.0,0.0,549710907818183.3
2027-02-04 19:38:37,553894261188896.6,-593526550169107.0,1684384484621787.5,-594133383006186.4,1684319384408825.8,1345038341250.8423,1345038341250.8423,1345038341250.8423,-14061344959.761568,-14061344959.761568,-14061344959.761568,1359099686210.6038,1359099686210.6038,1359099686210.6038,0.0,0.0,0.0,549734852816794.06
2027-02-04 20:38:37,553915324969056.3,-593956248395114.5,1687201165542988.0,-594360960626664.2,1684887575712155.8,1342799430915.1135,1342799430915.1135,1342799430915.1135,-28986012509.007805,-28986012509.007805,-28986012509.007805,1371785443424.1213,1371785443424.1213,1371785443424.1213,0.0,0.0,0.0,549753677686618.06
2027-02-04 21:38:37,553936388749216.0,-593098067375288.5,1686455433181882.8,-594585207379253.5,1685455767015485.0,1352417625694.8538,1352417625694.8538,1352417625694.8538,-32210550656.987762,-32210550656.987762,-32210550656.987762,1384628176351.8413,1384628176351.8413,1384628176351.8413,0.0,0.0,0.0,549784359661557.5
2027-02-04 22:38:37,553957452529375.7,-592474886041142.8,1687902345074884.0,-594806123263954.4,1686023958318814.8,1379997866643.743,1379997866643.743,1379997866643.743,-17668334046.497326,-17668334046.497326,-17668334046.497326,1397666200690.2402,1397666200690.2402,1397666200690.2402,0.0,0.0,0.0,549833003682666.06
2027-02-04 23:38:37,553978516309535.4,-593964139639904.6,1688182102604337.0,-595027039148655.2,1686592149622144.8,1413638931548.8796,1413638931548.8796,1413638931548.8796,2702774323.75565,2702774323.75565,2702774323.75565,1410936157225.124,1410936157225.124,1410936157225.124,0.0,0.0,0.0,549887708527730.9
2027-02-05 00:38:37,553999580089695.0,-593943835033671.5,1689140608073037.2,-595247955033356.2,1687160340925474.0,1435051412857.708,1435051412857.708,1435051412857.708,10578529313.499434,10578529313.499434,10578529313.499434,1424472883544.2085,1424472883544.2085,1424472883544.2085,0.0,0.0,0.0,549930184789199.3
2027-02-05 01:38:37,554020643869854.75,-593368175833343.4,1689632525407151.2,-595468870918057.2,1687728532228803.8,1438810868364.1323,1438810868364.1323,1438810868364.1323,501575357.4691532,501575357.4691532,501575357.4691532,1438309293006.663,1438309293006.663,1438309293006.663,0.0,0.0,0.0,549955008024865.5
2027-02-05 02:38:37,554041707650014.4,-594609431413974.5,1689906181704098.2,-595689786802758.1,1688296723532133.5,1439589651816.2727,1439589651816.2727,1439589651816.2727,-12886609602.127346,-12886609602.127346,-12886609602.127346,1452476261418.4,1452476261418.4,1452476261418.4,0.0,0.0,0.0,549976850588477.25
2027-02-05 03:38:37,554062771430174.0,-593967979495271.1,1691028821020190.8,-595910702687459.1,1688864914835463.5,1458977563102.5608,1458977563102.5608,1458977563102.5608,-8024958695.27436,-8024958695.27436,-8024958695.27436,1467002521797.8352,1467002521797.8352,1467002521797.8352,0.0,0.0,0.0,550017302279923.2
2027-02-05 04:38:37,554083835210333.7,-593230261093569.0,1689371753003929.2,-596131618572159.9,1689433106138793.0,1503817759362.4734,1503817759362.4734,1503817759362.4734,21903191761.64596,21903191761.64596,21903191761.64596,1481914567600.8276,1481914567600.8276,1481914567600.8276,0.0,0.0,0.0,550083206256342.8
2027-02-05 05:38:37,554104898990493.44,-594698378130181.8,1691316396660002.8,-596352534456860.9,1690001297442122.8,1557165756176.6023,1557165756176.6023,1557165756176.6023,59929191397.73398,59929191397.73398,59929191397.73398,1497236564778.8684,1497236564778.8684,1497236564778.8684,0.0,0.0,0.0,550157618033316.7
2027-02-05 06:38:37,554125962770653.06,-595755386236339.5,1693032422951707.0,-596573450341561.9,1690569488745452.5,1591500346277.6943,1591500346277.6943,1591500346277.6943,78510073354.59996,78510073354.59996,78510073354.59996,1512990272923.0945,1512990272923.0945,1512990272923.0945,0.0,0.0,0.0,550213016403577.4
2027-02-05 07:38:37,554147026550812.7,-593882086459272.5,1693487547665785.2,-596794366226262.8,1691137680048782.2,1592519053326.6343,1592519053326.6343,1592519053326.6343,63324077527.29686,63324077527.29686,63324077527.29686,1529194975799.3376,1529194975799.3376,1529194975799.3376,0.0,0.0,0.0,550235098890785.94
2027-02-05 08:38:37,554168090330972.4,-595046264416945.4,1694374035582786.0,-597015282110963.8,1691705871352111.8,1571468682156.6094,1571468682156.6094,1571468682156.6094,25601260663.47077,25601260663.47077,25601260663.47077,1545867421493.1384,1545867421493.1384,1545867421493.1384,0.0,0.0,0.0,550235112299775.6
2027-02-05 09:38:37,554189154111132.1,-596092470286012.2,1692182787869174.8,-597236197995664.4,1692274062655441.5,1554713320300.1313,1554713320300.1313,1554713320300.1313,-8308452063.626857,-8308452063.626857,-8308452063.626857,1563021772363.7585,1563021772363.7585,1563021772363.7585,0.0,0.0,0.0,550239420718078.9
2027-02-05 10:38:37,554210217891291.6,-594038861442530.9,1694740962395562.5,-597457113880365.6,1692842253958771.2,1560722132064.0242,1560722132064.0242,1560722132064.0242,-19947432871.956284,-19947432871.956284,-19947432871.956284,1580669564935.9805,1580669564935.9805,1580669564935.9805,0.0,0.0,0.0,550266493310002.25
2027-02-05 11:38:37,554231281671451.4,-596548703895139.5,1693052209037937.8,-597678029765066.5,1693410445262101.0,1586057649414.4731,1586057649414.4731,1586057649414.4731,-12762030475.810352,-12762030475.810352,-12762030475.810352,1598819679890.2832,1598819679890.2832,1598819679890.2832,0.0,0.0,0.0,550312892607512.5
2027-02-05 12:38:37,554252345451611.06,-595377342472775.8,1695733660613176.5,-597898945649767.4,1693978636565430.5,1612486125028.936,1612486125028.936,1612486125028.936,-4992197153.501889,-4992197153.501889,-4992197153.501889,1617478322182.438,1617478322182.438,1617478322182.438,0.0,0.0,0.0,550360384863286.6
2027-02-05 13:38:37,554273409231770.8,-596203387533218.8,1696209187446429.5,-598119861534468.2,1694546827868760.5,1626702050655.3684,1626702050655.3684,1626702050655.3684,-9946960695.772966,-9946960695.772966,-9946960695.772966,1636649011351.1414,1636649011351.1414,1636649011351.1414,0.0,0.0,0.0,550395664569072.8
2027-02-05 14:38:37,554294473011930.44,-595169794173018.6,1696071264199326.2,-598340777419169.1,1695115019172090.0,1632698811558.8538,1632698811558.8538,1632698811558.8538,-23633770456.586197,-23633770456.586197,-23633770456.586197,1656332582015.4402,1656332582015.4402,1656332582015.4402,0.0,0.0,0.0,550422725110135.94
2027-02-05 15:38:37,554315536792090.06,-597245200858304.6,1696743726332974.2,-598561693303870.1,1695683210475419.5,1645348676788.6262,1645348676788.6262,1645348676788.6262,-31178517722.9327,-31178517722.9327,-31178517722.9327,1676527194511.559,1676527194511.559,1676527194511.559,0.0,0.0,0.0,550456438755525.3
2027-02-05 16:38:37,554336600572249.75,-596139521386858.4,1698360217069947.2,-598782609188571.0,1696251401778749.5,1673123583496.163,1673123583496.163,1673123583496.163,-24104772072.461796,-24104772072.461796,-24104772072.461796,1697228355568.625,1697228355568.625,1697228355568.625,0.0,0.0,0.0,550505277442392.56
2027-02-05 17:38:37,554357664352409.5,-597368559775724.1,1699113818843727.5,-599003525073271.9,1696819593082079.2,1708464145606.456,1708464145606.456,1708464145606.456,-9964803341.425808,-9964803341.425808,-9964803341.425808,1718428948947.882,1718428948947.882,1718428948947.882,0.0,0.0,0.0,550561681784662.56
2027-02-05 18:38:37,554378728132569.0,-598369321113482.0,1698871718672690.2,-599224440957972.9,1697387784385408.5,1735745349463.984,1735745349463.984,1735745349463.984,-4373926375.466853,-4373926375.466853,-4373926375.466853,1740119275839.451,1740119275839.451,1740119275839.451,0.0,0.0,0.0,550610026768679.6
2027-02-05 19:38:37,554399791912728.75,-598020048686189.5,1698335755288207.2,-599445356842673.8,1697955975688738.5,1748225759879.9094,1748225759879.9094,1748225759879.9094,-14061344959.168364,-14061344959.168364,-14061344959.168364,1762287104839.078,1762287104839.078,1762287104839.078,0.0,0.0,0.0,550643570959255.3
2027-02-05 20:38:37,554420855692888.44,-598089110399949.0,1701340427992999.5,-599666272727374.6,1698524166992068.2,1755931718774.8457,1755931718774.8457,1755931718774.8457,-28986012509.016644,-28986012509.016644,-28986012509.016644,1784917731283.8623,1784917731283.8623,1784917731283.8623,0.0,0.0,0.0,550672340698309.94
2027-02-05 21:38:37,554441919473048.06,-597820779552324.8,1699796017693553.8,-599887188612075.8,1699092358295398.0,1775783495009.8386,1775783495009.8386,1775783495009.8386,-32210550657.231968,-32210550657.231968,-32210550657.231968,1807994045667.0708,1807994045667.0708,1807994045667.0708,0.0,0.0,0.0,550713256254704.5
2027-02-05 22:38:37,554462983253207.8,-597661131261726.9,1700371489980251.0,-600108104496776.5,1699660549598727.8,1813828276761.662,1813828276761.662,1813828276761.662,-17668334047.30546,-17668334047.30546,-17668334047.30546,1831496610808.9673,1831496610808.9673,1831496610808.9673,0.0,0.0,0.0,550772364816616.1
2027-02-05 23:38:37,554484047033367.44,-598745526954626.4,1700964998695915.0,-600329020381477.5,1700228740902057.2,1858106521810.9985,1858106521810.9985,1858106521810.9985,2702774323.943263,2702774323.943263,2702774323.943263,1855403747487.0552,1855403747487.0552,1855403747487.0552,0.0,0.0,0.0,550837706841825.06
2027-02-06 00:38:37,554505110813527.1,-598665955251763.9,1700160540177917.8,-600549936266178.2,1700796932205387.2,1890270157452.4495,1890270157452.4495,1890270157452.4495,10578529314.008373,10578529314.008373,10578529314.008373,1879691628138.4414,1879691628138.4414,1879691628138.4414,0.0,0.0,0.0,550890934257626.2
2027-02-06 01:38:37,554526174593686.9,-598016790880300.5,1703723719159621.0,-600770852150879.2,1701365123508716.8,1904835953570.1187,1904835953570.1187,1904835953570.1187,501575358.07545316,501575358.07545316,501575358.07545316,1904334378212.0435,1904334378212.0435,1904334378212.0435,0.0,0.0,0.0,550926563833903.6
2027-02-06 02:38:37,554547238373846.4,-599390122872839.4,1702591946516395.2,-600991768035580.4,1701933314812046.2,1916417575200.2603,1916417575200.2603,1916417575200.2603,-12886609602.305464,-12886609602.305464,-12886609602.305464,1929304184802.566,1929304184802.566,1929304184802.566,0.0,0.0,0.0,550959209235693.25
2027-02-06 03:38:37,554568302154006.1,-599736120532566.5,1704065254648141.0,-601212683920281.1,1702501506115376.2,1946546453360.2925,1946546453360.2925,1946546453360.2925,-8024958694.887384,-8024958694.887384,-8024958694.887384,1954571412055.1797,1954571412055.1797,1954571412055.1797,0.0,0.0,0.0,551010401894013.06
2027-02-06 04:38:37,554589365934165.8,-600063330566057.1,1703688888768863.2,-601433599804982.1,1703069697418705.8,2002007914651.3652,2002007914651.3652,2002007914651.3652,21903191760.139824,21903191760.139824,21903191760.139824,1980104722891.2256,1980104722891.2256,1980104722891.2256,0.0,0.0,0.0,551086927135463.8
2027-02-06 05:38:37,554610429714325.44,-599634322229071.0,1705691140786650.0,-601654515689682.9,1703637888722035.2,2065800397958.569,2065800397958.569,2065800397958.569,59929191397.761246,59929191397.761246,59929191397.761246,2005871206560.808,2005871206560.808,2005871206560.808,0.0,0.0,0.0,551171783398930.6
2027-02-06 06:38:37,554631493494485.1,-599860697431262.2,1707333973906304.8,-601875431574384.0,1704206080025365.2,2110346584851.5876,2110346584851.5876,2110346584851.5876,78510073354.69122,78510073354.69122,78510073354.69122,2031836511496.8967,2031836511496.8967,2031836511496.8967,0.0,0.0,0.0,551237393365983.3
2027-02-06 07:38:37,554652557274644.8,-599399449595356.1,1706854892439959.2,-602096347459084.9,1704774271328695.0,2121289060431.266,2121289060431.266,2121289060431.266,63324077527.05817,63324077527.05817,63324077527.05817,2057964982904.208,2057964982904.208,2057964982904.208,0.0,0.0,0.0,551269399621722.7
2027-02-06 08:38:37,554673621054804.5,-600319666524763.0,1706309798700043.8,-602317263343785.8,1705342462632024.8,2109821065237.7014,2109821065237.7014,2109821065237.7014,25601260662.628265,25601260662.628265,25601260662.628265,2084219804575.0732,2084219804575.0732,2084219804575.0732,0.0,0.0,0.0,551278995406688.8
2027-02-06 09:38:37,554694684834964.2,-598318230818268.2,1706371610206051.0,-602538179228486.8,1705910653935354.2,2102254692285.0679,2102254692285.0679,2102254692285.0679,-8308452064.192498,-8308452064.192498,-8308452064.192498,2110563144349.2605,2110563144349.2605,2110563144349.2605,0.0,0.0,0.0,551292492813895.9
2027-02-06 10:38:37,554715748615123.8,-598985241148217.2,1706790322021070.5,-602759095113187.6,1706478845238684.0,2117008869713.315,2117008869713.315,2117008869713.315,-19947432872.012238,-19947432872.012238,-19947432872.012238,2136956302585.3271,2136956302585.3271,2136956302585.3271,0.0,0.0,0.0,551328310771483.75
2027-02-06 11:38:37,554736812395283.5,-598875017636327.1,1708820397112150.8,-602980010997888.5,1707047036542013.8,2150597832665.9807,2150597832665.9807,2150597832665.9807,-12762030475.547062,-12762030475.547062,-12762030475.547062,2163359863141.528,2163359863141.528,2163359863141.528,0.0,0.0,0.0,551382963514596.1
2027-02-06 12:38:37,554757876175443.1,-600319107182662.9,1708481830943035.5,-603200926882589.5,1707592600731066.5,2184741649062.5195,2184741649062.5195,2184741649062.5195,-4992197154.005611,-4992197154.005611,-4992197154.005611,2189733846216.5251,2189733846216.5251,2189733846216.5251,0.0,0.0,0.0,551438171111152.25
2027-02-06 13:38:37,554778939955602.9,-600873659343257.9,1710947479951548.0,-603421842767290.4,1708010242299321.8,2206090901741.1436,2206090901741.1436,2206090901741.1436,-9946960695.791296,-9946960695.791296,-9946960695.791296,2216037862436.9346,2216037862436.9346,2216037862436.9346,0.0,0.0,0.0,551480584143990.6
2027-02-06 14:38:37,554800003735762.5,-601586569152412.1,1710634603024772.0,-603642758651991.2,1708427883867576.5,2218597497174.806,2218597497174.806,2218597497174.806,-23633770456.743397,-23633770456.743397,-23633770456.743397,2242231267631.55,2242231267631.55,2242231267631.55,0.0,0.0,0.0,551514154519583.94
2027-02-06 15:38:37,554821067515922.2,-601187953342992.2,1709908383182712.0,-603863674536692.1,1708829446498571.8,2237094799961.17,2237094799961.17,2237094799961.17,-31178517723.024582,-31178517723.024582,-31178517723.024582,2268273317684.1943,2268273317684.1943,2268273317684.1943,0.0,0.0,0.0,551553715602530.0
2027-02-06 16:38:37,554842131296081.94,-600931280870256.5,1711030000790724.5,-604080861905894.2,1709199589049252.2,2270018550730.2534,2270018550730.2534,2270018550730.2534,-24104772072.427563,-24104772072.427563,-24104772072.427563,2294123322802.681,2294123322802.681,2294123322802.681,0.0,0.0,0.0,551607703133458.8
2027-02-06 17:38:37,554863195076241.56,-601144407046138.0,1710100897065463.0,-604262404012984.6,1709456491610309.2,2309775997368.6167,2309775997368.6167,2309775997368.6167,-9964803340.7173,-9964803340.7173,-9964803340.7173,2319740800709.334,2319740800709.334,2319740800709.334,0.0,0.0,0.0,551668524360256.8
2027-02-06 18:38:37,554884258856401.2,-601838102464947.1,1711712332402627.2,-604443946120075.2,1709597191755467.0,2340711701727.7583,2340711701727.7583,2340711701727.7583,-4373926375.56421,-4373926375.56421,-4373926375.56421,2345085628103.3223,2345085628103.3223,2345085628103.3223,0.0,0.0,0.0,551720523844775.56
2027-02-06 19:38:37,554905322636560.9,-599524276747695.9,1712008899399831.5,-604625488227165.5,1709737891900624.2,2356056844854.8203,2356056844854.8203,2356056844854.8203,-14061344959.675663,-14061344959.675663,-14061344959.675663,2370118189814.4956,2370118189814.4956,2370118189814.4956,0.0,0.0,0.0,551756932768062.3
2027-02-06 20:38:37,554926386416720.5,-601923247501716.5,1710660860493370.2,-604807030334256.0,1709878592045782.0,2365813512614.403,2365813512614.403,2365813512614.403,-28986012508.565044,-28986012508.565044,-28986012508.565044,2394799525122.9683,2394799525122.9683,2394799525122.9683,0.0,0.0,0.0,551787753215981.5
2027-02-06 21:38:37,554947450196880.1,-602416652630606.4,1713150598933026.5,-604988572441346.4,1710019292190939.2,2386880920031.8276,2386880920031.8276,2386880920031.8276,-32210550656.960552,-32210550656.960552,-32210550656.960552,2419091470688.788,2419091470688.788,2419091470688.788,0.0,0.0,0.0,551829884403558.56
2027-02-06 22:38:37,554968513977039.9,-603383138524245.2,1713247647086605.2,-605170114548436.8,1710159992336096.8,2425288465453.8467,2425288465453.8467,2425288465453.8467,-17668334046.908096,-17668334046.908096,-17668334046.908096,2442956799500.755,2442956799500.755,2442956799500.755,0.0,0.0,0.0,551889355729140.4
2027-02-06 23:38:37,554989577757199.56,-602082461737309.6,1712261650032906.8,-605351656655527.1,1710300692481254.2,2469062129744.918,2469062129744.918,2469062129744.918,2702774323.2901187,2702774323.2901187,2702774323.2901187,2466359355421.628,2466359355421.628,2466359355421.628,0.0,0.0,0.0,551954193173591.1
2027-02-07 00:38:37,555010641537359.2,-602545332412660.8,1713633401828465.0,-605533198762617.5,1710441392626411.8,2499842712095.2754,2499842712095.2754,2499842712095.2754,10578529314.085907,10578529314.085907,10578529314.085907,2489264182781.1895,2489264182781.1895,2489264182781.1895,0.0,0.0,0.0,552006037536101.06
2027-02-07 01:38:37,555031705317518.94,-603271421985668.4,1712851087429482.8,-605714740869707.9,1710582092771569.2,2512139225891.153,2512139225891.153,2512139225891.153,501575357.6522352,501575357.6522352,501575357.6522352,2511637650533.5005,2511637650533.5005,2511637650533.5005,0.0,0.0,0.0,552039397830056.7
2027-02-07 02:38:37,555052769097678.56,-601599229170816.2,1710408286678130.5,-605896282976798.2,1710722792916726.8,2520560960979.0,2520560960979.0,2520560960979.0,-12886609602.02031,-12886609602.02031,-12886609602.02031,2533447570581.02,2533447570581.02,2533447570581.02,0.0,0.0,0.0,552068883345304.2
2027-02-07 03:38:37,555073832877838.25,-603336789026760.1,1713992789401934.0,-606077825083888.6,1710863493061884.0,2546638351126.679,2546638351126.679,2546638351126.679,-8024958695.604837,-8024958695.604837,-8024958695.604837,2554663309822.284,2554663309822.284,2554663309822.284,0.0,0.0,0.0,552116024515611.56
