time_index,historical_tb,forecast_mlp_tb,forecast_lstm_tb,forecast_gru_tb,forecast_pint_tb,forecast_tfkan_tb,forecast_exp_tb,forecast_arima_tb,forecast_prophet_tb,forecast_moe_tb
7194,,481.079057278848,444.612964607872,433.419206092672,414.809238628224,401.466819438464,420.4815293708829,445.9207353035807,431.6580139280738,465.617337450496
7195,,481.1274511584,444.64050860224,433.440253110144,414.819204294528,401.469808404352,420.49528954462994,445.9488406573591,431.6944125333704,465.665420951552
7196,,481.175845037952,444.668052596608,433.461300127616,414.829169960832,401.47279737024,420.5090497183769,445.97694601113733,431.71129574710477,465.709243039744
7197,,481.224238917504,444.695596590976,433.482347145088,414.839135627136,401.475786336128,420.52280989212386,446.00505136491563,431.694336564921,465.745515380736
7198,,481.272632797056,444.723140585344,433.50339416256,414.84910129344,401.478775302016,420.5365700658709,446.0331567186939,431.6547602660216,465.776888774656
7199,,481.321026676608,444.750684579712,433.524441180032,414.859066959744,401.481764267904,420.5503302396179,446.0612620724722,431.6189124924025,465.808866148352
7200,,481.36942055616,444.77822857408,433.545488197504,414.869032626048,401.484753233792,420.56409041336485,446.0893674262504,431.60524710850655,465.84574246912
7201,,481.417814435712,444.805772568448,433.566535214976,414.878998292352,401.48774219968,420.5778505871118,446.1174727800288,431.61031454521304,465.886913757184
7202,,481.466208315264,444.833316562816,433.587582232448,414.888963958656,401.490731165568,420.5916107608588,446.145578133807,431.61587219340623,465.92811859968
7203,,481.514602194816,444.860860557184,433.60862924992,414.89892962496,401.493720131456,420.6053709346058,446.1736834875853,431.6086089501215,465.966504869888
7204,,481.562996074368,444.888404551552,433.629676267392,414.908895291264,401.496709097344,420.61913110835275,446.20178884136357,431.5925158879274,466.002844319744
7205,,481.61138995392,444.91594854592,433.650723284864,414.918860957568,401.499698063232,420.63289128209976,446.22989419514187,431.58246624727866,466.040458838016
7206,,481.659783833472,444.943492540288,433.671770302336,414.928826623872,401.50268702912,420.6466514558467,446.2579995489201,431.5869362100853,466.08146235392
7207,,481.708177713024,444.971036534656,433.692817319808,414.938792290176,401.505675995008,420.66041162959374,446.2861049026984,431.59837388488404,466.123975819264
7208,,481.756571592576,444.998580529024,433.71386433728,414.94875795648,401.508664960896,420.67417180334076,446.3142102564767,431.6011649663111,466.164442464256
7209,,481.804965472128,445.026124523392,433.734911354752,414.958723622784,401.511653926784,420.6879319770877,446.342315610255,431.5885818925877,466.201520111616
7210,,481.85335935168,445.05366851776,433.755958372224,414.968689289088,401.514642892672,420.7016921508347,446.37042096403326,431.57066798329504,466.23732269056
7211,,481.901753231232,445.081212512128,433.777005389696,414.978654955392,401.51763185856,420.7154523245817,446.39852631781156,431.5643635164349,466.2757425152
7212,,481.950147110784,445.108756506496,433.798052407168,414.988620621696,401.520620824448,420.72921249832865,446.4266316715898,431.57573863640465,466.318222426112
7213,,481.998540990336,445.136300500864,433.81909942464,414.998586288,401.523609790336,420.7429726720756,446.4547370253681,431.59285960861706,466.362044514304
7214,,482.046934869888,445.163844495232,433.840146442112,415.008551954304,401.526598756224,420.7567328458226,446.48284237914635,431.59740691292325,466.402947366912
7215,,482.09532874944,445.1913884896,433.861193459584,415.018517620608,401.529587722112,420.77049301956964,446.5109477329247,431.58392849984415,466.43965591552
7216,,482.143722628992,445.218932483968,433.882240477056,415.028483286912,401.532576688,420.7842531933166,446.53905308670295,431.5670717163973,466.475592712192
7217,,482.192116508544,445.246476478336,433.903287494528,415.038448953216,401.535565653888,420.79801336706356,446.56715844048125,431.5684040408755,466.515723812864
7218,,482.240510388096,445.274020472704,433.924334512,415.04841461952,401.538554619776,420.8117735408106,446.5952637942595,431.5947490676985,466.561659830272
7219,,482.288904267648,445.301564467072,433.945381529472,415.058380285824,401.541543585664,420.82553371455754,446.6233691480378,431.62914557116017,466.609542004736
7220,,482.3372981472,445.32910846144,433.966428546944,415.068345952128,401.544532551552,420.8392938883045,446.65147450181604,431.644058475466,466.65272655872
7221,,482.385692026752,445.356652455808,433.987475564416,415.078311618432,401.54752151744,420.8530540620515,446.6795798555944,431.62517434838435,466.688160038912
7222,,482.434085906304,445.384196450176,434.008522581888,415.088277284736,401.550510483328,420.8668142357985,446.70768520937264,431.5837319798554,466.718258364416
7223,,482.482479785856,445.411740444544,434.02956959936,415.09824295104,401.553499449216,420.8805744095455,446.73579056315094,431.5460904003307,466.749128441856
7224,,482.530873665408,445.439284438912,434.050616616832,415.108208617344,401.556488415104,420.8943345832925,446.7638959169292,431.53071668015764,466.78526656512
7225,,482.57926754496,445.46682843328,434.071663634304,415.118174283648,401.559477380992,420.90809475703946,446.7920012707075,431.5341742142499,466.825833873408
7226,,482.627661424512,445.494372427648,434.092710651776,415.128139949952,401.56246634688,420.9218549307864,446.82010662448573,431.53823305758334,466.86646829056
7227,,482.676055304064,445.521916422016,434.113757669248,415.138105616256,401.565455312768,420.93561510453344,446.8482119782641,431.5295944147654,466.904116363264
7228,,482.724449183616,445.549460416384,434.13480468672,415.14807128256,401.568444278656,420.9493752782804,446.87631733204233,431.51226125464393,466.939684061184
7229,,482.772843063168,445.577004410752,434.155851704192,415.158036948864,401.571433244544,420.96313545202736,446.90442268582063,431.5011182499231,466.976661045248
7230,,482.82123694272,445.60454840512,434.176898721664,415.168002615168,401.574422210432,420.9768956257744,446.9325280395989,431.50465250036626,467.01712769024
7231,,482.869630822272,445.632092399488,434.197945739136,415.177968281472,401.57741117632,420.9906557995214,446.9606333933772,431.5153224700715,467.059372720128
7232,,482.918024701824,445.659636393856,434.218992756608,415.187933947776,401.580400142208,421.00441597326835,446.9887387471554,431.5175236019264,467.099570929664
7233,,482.966418581376,445.687180388224,434.24003977408,415.19789961408,401.583389108096,421.0181761470153,447.0168441009337,431.5045374330227,467.13607815168
7234,,483.014812460928,445.714724382592,434.261086791552,415.207865280384,401.586378073984,421.0319363207623,447.044949454712,431.4864156936113,467.17131030528
7235,,483.06320634048,445.74226837696,434.282133809024,415.217830946688,401.589367039872,421.0456964945093,447.0730548084903,431.48010634869314,467.209361031168
7236,,483.111600220032,445.769812371328,434.303180826496,415.227796612992,401.59235600576,421.05945666825625,447.10116016226857,431.4916864741487,467.251773833216
7237,,483.159994099584,445.797356365696,434.324227843968,415.237762279296,401.595344971648,421.07321684200326,447.12926551604687,431.50922848317913,467.295595921408
7238,,483.208387979136,445.824900360064,434.34527486144,415.2477279456,401.598333937536,421.0869770157502,447.1573708698251,431.51441819543317,467.336465219584
7239,,483.256781858688,445.852444354432,434.366321878912,415.257693611904,401.601322903424,421.10073718949724,447.1854762236034,431.5018080728751,467.372905332736
7240,,483.30517573824,445.8799883488,434.387368896384,415.267659278208,401.604311869312,421.11449736324425,447.21358157738166,431.4860491293385,467.408640802816
7241,,483.353569617792,445.907532343168,434.408415913856,415.277624944512,401.6073008352,421.1282575369912,447.24168693116,431.4887116531389,467.44880545792
7242,,483.401963497344,445.935076337536,434.429462931328,415.287590610816,401.610289801088,421.1420177107382,447.26979228493826,431.5166211839338,467.495177682944
7243,,483.450357376896,445.962620331904,434.4505099488,415.29755627712,401.613278766976,421.1557778844852,447.29789763871656,431.5528175727169,467.543496065024
7244,,483.498751256448,445.990164326272,434.471556966272,415.307521943424,401.616267732864,421.16953805823215,447.3260029924948,431.5697659522933,467.587251044352
7245,,483.547145136,446.01770832064,434.492603983744,415.317487609728,401.619256698752,421.1832982319791,447.3541083462731,431.5531522355986,467.622684524544
7246,,483.595539015552,446.045252315008,434.513651001216,415.327453276032,401.62224566464,421.1970584057261,447.38221370005135,431.51421370313636,467.652547969024
7247,,483.643932895104,446.072796309376,434.534698018688,415.337418942336,401.625234630528,421.21081857947314,447.4103190538297,431.4793070342839,467.683485155328
7248,,483.692326774656,446.100340303744,434.55574503616,415.34738460864,401.628223596416,421.2245787532201,447.43842440760795,431.46689612368493,467.719858159616
7249,,483.740720654208,446.127884298112,434.576792053632,415.357350274944,401.631212562304,421.23833892696706,447.46652976138625,431.47354038687513,467.760928784384
7250,,483.78911453376,446.15542829248,434.597839071104,415.367315941248,401.634201528192,421.2520991007141,447.4946351151645,431.48100512057323,467.802200735744
7251,,483.837508413312,446.182972286848,434.618886088576,415.377281607552,401.63719049408,421.26585927446104,447.5227404689428,431.4759860207555,467.84038567936
7252,,483.885902292864,446.210516281216,434.639933106048,415.387247273856,401.640179459968,421.279619448208,447.55084582272104,431.4624798293123,467.876423139328
7253,,483.934296172416,446.238060275584,434.66098012352,415.39721294016,401.643168425856,421.293379621955,447.5789511764994,431.4553643090907,467.914104766464
7254,,483.982690051968,446.265604269952,434.682027140992,415.407178606464,401.646157391744,421.307139795702,447.60705653027765,431.4631190057209,467.955343163392
7255,,484.03108393152,446.29314826432,434.703074158464,415.417144272768,401.649146357632,421.320899969449,447.63516188405595,431.47819422651077,467.998561271808
7256,,484.079477811072,446.320692258688,434.724121175936,415.427109939072,401.65213532352,421.334660143196,447.6632672378342,431.48497669926235,468.039598342144
7257,,484.127871690624,446.348236253056,434.745168193408,415.437075605376,401.655124289408,421.34842031694296,447.6913725916125,431.47673873460695,468.07694442496
7258,,484.176265570176,446.375780247424,434.76621521088,415.44704127168,401.658113255296,421.3621804906899,447.71947794539074,431.4635223741679,468.112881221632
7259,,484.224659449728,446.403324241792,434.787262228352,415.457006937984,401.661102221184,421.37594066443694,447.74758329916904,431.46226548338285,468.15193858048
7260,,484.27305332928,446.43086823616,434.808309245824,415.466972604288,401.664091187072,421.3897008381839,447.77568865294734,431.47903468064084,468.195458678784
7261,,484.321447208832,446.458412230528,434.829356263296,415.476938270592,401.66708015296,421.40346101193086,447.80379400672564,431.5018916182305,468.240589389824
7262,,484.369841088384,446.485956224896,434.850403280768,415.486903936896,401.670069118848,421.4172211856779,447.8318993605039,431.5125111071441,468.282599538688
7263,,484.418234967936,446.513500219264,434.87145029824,415.4968696032,401.673058084736,421.4309813594249,447.8600047142822,431.505434409597,468.320113393664
7264,,484.466628847488,446.541044213632,434.892497315712,415.506835269504,401.676047050624,421.44474153317185,447.8881100680604,431.4953012058067,468.356855496704
7265,,484.51502272704,446.568588208,434.913544333184,415.516800935808,401.679036016512,421.4585017069188,447.91621542183873,431.5036703741814,468.398295220224
7266,,484.563416606592,446.596132202368,434.934591350656,415.526766602112,401.6820249824,421.4722618806658,447.944320775617,431.537356025801,468.446177394688
7267,,484.611810486144,446.623676196736,434.955638368128,415.536732268416,401.685013948288,421.4860220544128,447.97242612939533,431.5793866217341,468.496139943936
7268,,484.660204365696,446.651220191104,434.9766853856,415.54669793472,401.688002914176,421.49978222815975,448.0005314831736,431.6022160002929,468.541304209408
7269,,484.708598245248,446.678764185472,434.997732403072,415.556663601024,401.690991880064,421.51354240190676,448.0286368369519,431.5915189312615,468.57791209472
7270,,484.7569921248,446.70630817984,435.018779420544,415.566629267328,401.693980845952,421.5273025756538,448.0567421907301,431.55852175811435,468.608681508864
7271,,484.805386004352,446.733852174208,435.039826438016,415.576594933632,401.69696981184,421.54106274940074,448.0848475445084,431.52957048266836,468.6404911104
7272,,484.853779883904,446.761396168576,435.060873455488,415.586560599936,401.699958777728,421.55482292314775,448.11295289828666,431.52311863308626,468.678004965376
7273,,484.902173763456,446.788940162944,435.08192047296,415.59652626624,401.702947743616,421.5685830968947,448.141058252065,431.53571561921194,468.720417767424
7274,,484.950567643008,446.816484157312,435.102967490432,415.606491932544,401.705936709504,421.5823432706417,448.16916360584327,431.54911714028185,468.763099004928
7275,,484.99896152256,446.84402815168,435.124014507904,415.616457598848,401.708925675392,421.5961034443887,448.19726895962157,431.5500097479848,468.802592571392
7276,,485.047355402112,446.871572146048,435.145061525376,415.626423265152,401.71191464128,421.60986361813565,448.2253743133998,431.5423815353946,468.839737327616
7277,,485.095749281664,446.899116140416,435.166108542848,415.636388931456,401.714903607168,421.6236237918826,448.2534796671781,431.54110215138525,468.878626914304
7278,,485.144143161216,446.926660134784,435.18715556032,415.64635459776,401.717892573056,421.6373839656296,448.28158502095636,431.55464359868137,468.92134170624
7279,,485.192537040768,446.954204129152,435.208202577792,415.656320264064,401.720881538944,421.65114413937664,448.3096903747347,431.57544924570215,468.965868437504
7280,,485.24093092032,446.98174812352,435.229249595264,415.666285930368,401.723870504832,421.6649043131236,448.33779572851296,431.5878995148494,469.008314793984
7281,,485.289324799872,447.009292117888,435.250296612736,415.676251596672,401.72685947072,421.67866448687056,448.36590108229126,431.58526107068246,469.046768173056
7282,,485.337718679424,447.036836112256,435.271343630208,415.686217262976,401.729848436608,421.6924246606176,448.3940064360695,431.57757099017107,469.083845820416
7283,,485.386112558976,447.064380106624,435.29239064768,415.69618292928,401.732837402496,421.70618483436454,448.4221117898478,431.5817628737565,469.124144693248
7284,,485.434506438528,447.091924100992,435.313437665152,415.706148595584,401.735826368384,421.7199450081115,448.45021714362605,431.6038997887458,469.169074077696
7285,,485.48290031808,447.11946809536,435.334484682624,415.716114261888,401.738815334272,421.7337051818585,448.47832249740435,431.63204056050563,469.21561407488
7286,,485.531294197632,447.147012089728,435.355531700096,415.726079928192,401.74180430016,421.7474653556055,448.50642785118265,431.6478579034371,469.258832183296
7287,,485.579688077184,447.174556084096,435.376578717568,415.736045594496,401.744793266048,421.7612255293525,448.53453320496095,431.64589171555605,469.297419780096
7288,,485.628081956736,447.202100078464,435.39762573504,415.7460112608,401.747782231936,421.7749857030995,448.5626385587392,431.64078104321646,469.335202070528
7289,,485.676475836288,447.229644072832,435.418672752512,415.755976927104,401.750771197824,421.78874587684646,448.5907439125175,431.65408485515627,469.377816199168
7290,,485.72486971584,447.2571880672,435.439719769984,415.765942593408,401.753760163712,421.8025060505934,448.61884926629574,431.69261806675377,469.427107659776
7291,,485.773263595392,447.284732061568,435.460766787456,415.775908259712,401.7567491296,421.81626622434044,448.64695462007404,431.73941064314533,469.478580158464
7292,,485.821657474944,447.312276055936,435.481813804928,415.785873926016,401.759738095488,421.8300263980874,448.6750599738523,431.7669186083183,469.524885274624
7293,,485.870051354496,447.339820050304,435.5028608224,415.79583959232,401.762727061376,421.84378657183436,448.70316532763064,431.76081957739046,469.562432684032
7294,,485.918445234048,447.367364044672,435.523907839872,415.805805258624,401.765716027264,421.8575467455814,448.7312706814089,431.73234337314256,469.594007404544
7295,,485.9668391136,447.39490803904,435.544954857344,415.815770924928,401.768704993152,421.8713069193284,448.7593760351872,431.7078400814154,469.626521649152
7296,,486.015232993152,447.422452033408,435.566001874816,415.825736591232,401.77169395904,421.88506709307535,448.78748138896543,431.7057678864845,469.665008582656
7297,,486.063626872704,447.449996027776,435.587048892288,415.835702257536,401.774682924928,421.8988272668223,448.81558674274373,431.72268139047173,469.708629344256
7298,,486.112020752256,447.477540022144,435.60809590976,415.84566792384,401.777671890816,421.9125874405693,448.843692096522,431.74034198214383,469.752350769152
7299,,486.160414631808,447.505084016512,435.629142927232,415.855633590144,401.780660856704,421.9263476143163,448.87179745030033,431.74544235820395,469.792649641984
7300,,486.20880851136,447.53262801088,435.650189944704,415.865599256448,401.783649822592,421.94010778806324,448.8999028040786,431.74197716784545,469.830767476736
7301,,486.257202390912,447.560172005248,435.671236962176,415.875564922752,401.78663878848,421.95386796181026,448.9280081578569,431.7448229804348,469.870563033088
7302,,486.305596270464,447.587715999616,435.692283979648,415.885530589056,401.789627754368,421.9676281355573,448.9561135116351,431.762459034694,469.914318012416
7303,,486.353990150016,447.615259993984,435.71333099712,415.89549625536,401.792616720256,421.98138830930424,448.9842188654134,431.7873361998402,469.959952039936
7304,,486.402384029568,447.642803988352,435.734378014592,415.905461921664,401.795605686144,421.99514848305125,449.01232421919167,431.80384261156894,470.00347213824
7305,,486.45077790912,447.67034798272,435.755425032064,415.915427587968,401.798594652032,422.0089086567982,449.04042957297,431.80525280664307,470.042831486976
7306,,486.499171788672,447.697891977088,435.776472049536,415.925393254272,401.80158361792,422.0226688305452,449.06853492674827,431.8016118385393,470.080815104
7307,,486.547565668224,447.725435971456,435.797519067008,415.935358920576,401.804572583808,422.0364290042922,449.0966402805266,431.8098613332065,470.122053500928
7308,,486.595959547776,447.752979965824,435.81856608448,415.94532458688,401.807561549696,422.05018917803915,449.1247456343048,431.8360723767074,470.168090181632
7309,,486.644353427328,447.780523960192,435.839613101952,415.955290253184,401.810550515584,422.0639493517861,449.1528509880831,431.8683117505926,470.215804583936
7310,,486.69274730688,447.80806795456,435.860660119424,415.965255919488,401.813539481472,422.0777095255331,449.18095634186136,431.888260007218,470.26016354304
7311,,486.741141186432,447.835611948928,435.881707136896,415.975221585792,401.81652844736,422.09146969928014,449.20906169563966,431.89046470917833,470.2997577728
7312,,486.789535065984,447.863155943296,435.902754154368,415.985187252096,401.819517413248,422.1052298730271,449.23716704941796,431.88957233966374,470.338446032896
7313,,486.837928945536,447.890699937664,435.92380117184,415.9951529184,401.822506379136,422.11899004677406,449.26527240319626,431.90714902327954,470.382201012224
7314,,486.886322825088,447.918243932032,435.944848189312,416.005118584704,401.825495345024,422.1327502205211,449.2933777569745,431.9500164984009,470.43280109568
7315,,486.93471670464,447.9457879264,435.965895206784,416.015084251008,401.828484310912,422.14651039426803,449.3214831107528,432.00121117012117,470.485716434944
7316,,486.983110584192,447.973331920768,435.986942224256,416.025049917312,401.8314732768,422.160270568015,449.34958846453105,432.03319507111667,470.533363728384
7317,,487.031504463744,448.000875915136,436.007989241728,416.035015583616,401.834462242688,422.174030741762,449.37769381830935,432.0316513478947,470.571951325184
7318,,487.079898343296,448.028419909504,436.0290362592,416.04498124992,401.837451208576,422.187790915509,449.4057991720876,432.0078148338181,470.604364906496
7319,,487.128292222848,448.055963903872,436.050083276672,416.054946916224,401.840440174464,422.201551089256,449.43390452586596,431.98804006369863,470.637919338496
7320,,487.1766861024,448.08350789824,436.071130294144,416.064912582528,401.843429140352,422.215311263003,449.4620098796442,431.99078907132554,470.677547122688
7321,,487.225079981952,448.111051892608,436.092177311616,416.074878248832,401.84641810624,422.22907143674996,449.4901152334225,432.0126196742382,470.72237584384
7322,,487.273473861504,448.138595886976,436.113224329088,416.084843915136,401.849407072128,422.2428316104969,449.51822058720074,432.03529581123456,470.767607218176
7323,,487.321867741056,448.166139881344,436.13427134656,416.09480958144,401.852396038016,422.25659178424394,449.54632594097905,432.0455120359543,470.809315377152
7324,,487.370261620608,448.193683875712,436.155318364032,416.104775247744,401.855385003904,422.2703519579909,449.5744312947573,432.0472641374421,470.84870828032
7325,,487.41865550016,448.22122787008,436.176365381504,416.114740914048,401.858373969792,422.28411213173786,449.60253664853565,432.05542908773907,470.889778905088
7326,,487.467049379712,448.248771864448,436.197412398976,416.124706580352,401.86136293568,422.2978723054849,449.6306420023139,432.0784857749525,470.935010279424
7327,,487.515443259264,448.276315858816,436.218459416448,416.134672246656,401.864351901568,422.3116324792319,449.6587473560922,432.1088839524137,470.982355582976
7328,,487.563837138816,448.303859853184,436.23950643392,416.14463791296,401.867340867456,422.32539265297885,449.68685270987044,432.13100986687675,471.027352076288
7329,,487.612231018368,448.331403847552,436.260553451392,416.154603579264,401.870329833344,422.3391528267258,449.71495806364874,432.1381353895643,471.068187820032
7330,,487.66062489792,448.35894784192,436.281600468864,416.164569245568,401.873318799232,422.3529130004728,449.743063417427,432.1403021325973,471.107647832064
7331,,487.709018777472,448.386491836288,436.302647486336,416.174534911872,401.87630776512,422.36667317421984,449.77116877120534,432.154447509832,471.150496841728
7332,,487.757412657024,448.414035830656,436.323694503808,416.184500578176,401.879296731008,422.38043334796674,449.7992741249836,432.1866376339306,471.198311907328
7333,,487.805806536576,448.441579825024,436.34474152128,416.19446624448,401.882285696896,422.39419352171376,449.8273794787619,432.22493356542407,471.247804694528
7334,,487.854200416128,448.469123819392,436.365788538752,416.204431910784,401.885274662784,422.4079536954608,449.8554848325401,432.2510094059866,471.293874929664
7335,,487.90259429568,448.49666781376,436.386835556224,416.214397577088,401.888263628672,422.42171386920774,449.88359018631843,432.2594055599659,471.335113326592
7336,,487.950988175232,448.524211808128,436.407882573696,416.224363243392,401.89125259456,422.43547404295475,449.9116955400967,432.2647606709591,471.375445753856
7337,,487.999382054784,448.551755802496,436.428929591168,416.234328909696,401.894241560448,422.4492342167017,449.939800893875,432.2886323727613,471.42097911808
7338,,488.047775934336,448.579299796864,436.44997660864,416.244294576,401.897230526336,422.46299439044867,449.9679062476533,432.337833295726,471.473592467456
7339,,488.096169813888,448.606843791232,436.471023626112,416.254260242304,401.900219492224,422.4767545641957,449.9960116014316,432.395390157351,471.528487518208
7340,,488.14456369344,448.6343877856,436.492070643584,416.264225908608,401.903208458112,422.49051473794265,450.0241169552098,432.4337547642816,471.578047414272
7341,,488.192957572992,448.661931779968,436.513117661056,416.274191574912,401.906197424,422.5042749116896,450.0522223089881,432.43859954300916,471.618245623808
7342,,488.241351452544,448.689475774336,436.534164678528,416.284157241216,401.909186389888,422.5180350854366,450.08032766276636,432.4211481603921,471.652236263424
7343,,488.289745332096,448.717019768704,436.555211696,416.29412290752,401.912175355776,422.53179525918364,450.10843301654467,432.40774358864013,471.687367753728
7344,,488.338139211648,448.744563763072,436.576258713472,416.304088573824,401.915164321664,422.5455554329306,450.1365383703229,432.416835955795,471.728773922816
7345,,488.3865330912,448.77210775744,436.597305730944,416.314054240128,401.918153287552,422.55931560667756,450.16464372410127,432.4449708858037,471.775448137728
7346,,488.434926970752,448.799651751808,436.618352748416,416.324019906432,401.92114225344,422.5730757804246,450.1927490778795,432.4738998934173,471.82245789696
7347,,488.483320850304,448.827195746176,436.639399765888,416.333985572736,401.924131219328,422.5868359541716,450.2208544316578,432.4903049368968,471.865944440832
7348,,488.531714729856,448.854739740544,436.66044678336,416.34395123904,401.927120185216,422.6005961279185,450.24895978543606,432.49816909921964,471.906981511168
7349,,488.580108609408,448.882283734912,436.681493800832,416.353916905344,401.930109151104,422.6143563016655,450.27706513921436,432.5123565974422,471.949830520832
7350,,488.62850248896,448.90982772928,436.702540818304,416.363882571648,401.933098116992,422.6281164754125,450.3051704929926,432.54133357842846,471.996840280064
7351,,488.676896368512,448.937371723648,436.723587835776,416.373848237952,401.93608708288,422.6418766491595,450.33327584677096,432.5775371311715,472.045829750784
7352,,488.725290248064,448.964915718016,436.744634853248,416.383813904256,401.939076048768,422.6556368229065,450.3613812005492,432.6053409783794,472.092503965696
7353,,488.773684127616,448.992459712384,436.76568187072,416.39377957056,401.942065014656,422.66939699665346,450.3894865543275,432.61800467077273,472.134883213312
7354,,488.822078007168,449.020003706752,436.786728888192,416.403745236864,401.945053980544,422.6831571704004,450.41759190810575,432.6255577663198,472.175886729216
7355,,488.87047188672,449.04754770112,436.807775905664,416.413710903168,401.948042946432,422.69691734414744,450.44569726188405,432.64492595309343,472.220145025024
7356,,488.918865766272,449.075091695488,436.828822923136,416.423676569472,401.95103191232,422.7106775178944,450.4738026156623,432.68216400725026,472.26957070336
7357,,488.967259645824,449.102635689856,436.849869940608,416.433642235776,401.954020878208,422.72443769164136,450.50190796944065,432.72532210156686,472.320606994432
7358,,489.015653525376,449.130179684224,436.87091695808,416.44360790208,401.957009844096,422.7381978653884,450.5300133232189,432.7560639564423,472.368120070144
7359,,489.064047404928,449.157723678592,436.891963975552,416.453573568384,401.959998809984,422.7519580391354,450.5581186769972,432.76892015709313,472.410599981056
7360,,489.11244128448,449.18526767296,436.913010993024,416.463539234688,401.962987775872,422.76571821288235,450.58622403077544,432.7785201434235,472.452140367872
7361,,489.160835164032,449.212811667328,436.934058010496,416.473504900992,401.96597674176,422.7794783866293,450.61432938455374,432.80641301163195,472.498881691648
7362,,489.209229043584,449.240355661696,436.955105027968,416.483470567296,401.968965707648,422.7932385603763,450.642434738332,432.8594035682787,472.552669446144
7363,,489.257622923136,449.267899656064,436.97615204544,416.4934362336,401.971954673536,422.80699873412334,450.6705400921103,432.92051146539376,472.608873119744
7364,,489.306016802688,449.295443650432,436.997199062912,416.503401899904,401.974943639424,422.82075890787024,450.6986454458886,432.96218224356113,472.659573866496
7365,,489.35441068224,449.3229876448,437.018246080384,416.513367566208,401.977932605312,422.83451908161726,450.7267507996669,432.9700828999932,472.700644491264
7366,,489.402804561792,449.350531639168,437.039293097856,416.523333232512,401.9809215712,422.8482792553643,450.75485615344513,432.95543254256614,472.735339773952
7367,,489.451198441344,449.378075633536,437.060340115328,416.533298898816,401.983910537088,422.86203942911123,450.78296150722343,432.9445704841893,472.771075244032
7368,,489.499592320896,449.405619627904,437.0813871328,416.54326456512,401.986899502976,422.87579960285825,450.8110668610017,432.9559441184326,472.813186056192
7369,,489.547986200448,449.433163622272,437.102434150272,416.553230231424,401.989888468864,422.8895597766052,450.83917221478,432.9860972803011,472.860531359744
7370,,489.59638008,449.46070761664,437.123481167744,416.563195897728,401.992877434752,422.90331995035217,450.8672775685582,433.01678065727657,472.90811154432
7371,,489.644773959552,449.488251611008,437.144528185216,416.573161564032,401.99586640064,422.9170801240992,450.8953829223366,433.03467635349944,472.95206785024
7372,,489.693167839104,449.515795605376,437.165575202688,416.583127230336,401.998855366528,422.93084029784615,450.9234882761148,433.0437685776889,472.993541128192
7373,,489.741561718656,449.543339599744,437.18662222016,416.59309289664,402.001844332416,422.9446004715931,450.9515936298931,433.05892365439774,473.036725682176
7374,,489.789955598208,449.570883594112,437.207669237632,416.603058562944,402.004833298304,422.9583606453401,450.97969898367137,433.08861081676633,473.083936768
7375,,489.83834947776,449.59842758848,437.228716255104,416.613024229248,402.007822264192,422.97212081908714,451.00780433744967,433.1252712109965,473.13326178304
7376,,489.886743357312,449.625971582848,437.249763272576,416.622989895552,402.01081123008,422.9858809928341,451.0359096912279,433.1532835752167,473.180103770112
7377,,489.935137236864,449.653515577216,437.270810290048,416.632955561856,402.013800195968,422.99964116658106,451.0640150450063,433.1659134162377,473.22251657216
7378,,489.983531116416,449.681059571584,437.29185730752,416.64292122816,402.016789161856,423.0134013403281,451.0921203987845,433.1731971664634,473.2634529792
7379,,490.031924995968,449.708603565952,437.312904324992,416.652886894464,402.019778127744,423.0271615140751,451.1202257525628,433.1920682797509,473.307644166144
7380,,490.08031887552,449.73614756032,437.333951342464,416.662852560768,402.022767093632,423.040921687822,451.14833110634106,433.2285901578063,473.357002735616
7381,,490.128712755072,449.763691554688,437.354998359936,416.672818227072,402.02575605952,423.054681861569,451.17643646011936,433.27082242271393,473.407871254528
7382,,490.177106634624,449.791235549056,437.376045377408,416.682783893376,402.028745025408,423.068442035316,451.2045418138976,433.30043902763214,473.455183003648
7383,,490.225500514176,449.818779543424,437.39709239488,416.69274955968,402.031733991296,423.082202209063,451.23264716767596,433.3119815296004,473.497394479104
7384,,490.273894393728,449.846323537792,437.418139412352,416.702715225984,402.034722957184,423.09596238281,451.2607525214542,433.3200910311171,473.538565767168
7385,,490.32228827328,449.87386753216,437.439186429824,416.712680892288,402.037711923072,423.10972255655696,451.2888578752325,433.34632892978357,473.58490443776
7386,,490.370682152832,449.901411526528,437.460233447296,416.722646558592,402.04070088896,423.1234827303039,451.31696322901075,433.3975129169917,473.6384237568
7387,,490.419076032384,449.928955520896,437.481280464768,416.732612224896,402.043689854848,423.13724290405094,451.34506858278905,433.45667605448546,473.694325440512
7388,,490.467469911936,449.956499515264,437.50232748224,416.7425778912,402.046678820736,423.1510030777979,451.3731739365673,433.4962777560268,473.744489316352
7389,,490.515863791488,449.984043509632,437.523374499712,416.752543557504,402.049667786624,423.16476325154485,451.4012792903456,433.5019992914799,473.78505662464
7390,,490.56425767104,450.011587504,437.544421517184,416.762509223808,402.052656752512,423.17852342529187,451.4293846441239,433.485074374584,473.818980155392
7391,,490.612651550592,450.039131498368,437.565468534656,416.772474890112,402.0556457184,423.1922835990389,451.4574899979022,433.4718571891421,473.853943873536
7392,,490.661045430144,450.066675492736,437.586515552128,416.782440556416,402.058634684288,423.20604377278585,451.48559535168044,433.4808101948629,473.895383597056
