time_index,Actual_TB,ARIMA_TB,MLP_TB,LSTM_TB,GRU_TB,PINT_TB,TFKAN_TB,EXP_TB,PROPHET_TB,MOE_TB
798,393.38316214992,388.9305487818814,394.754469185248,369.185393264352,395.925726480096,390.154904192736,389.383944980192,385.218506841311,391.4836574814788,392.3239440917969
799,393.34552529792,388.9491615276591,394.723649439456,369.16902289584,395.943785055968,390.16875483312,389.358049347296,385.2325529376136,391.49728421810835,392.32891845703125
800,393.32720459552,388.9677742734369,394.7221227128,369.159803815648,395.953259988704,390.180141319904,389.351942440672,385.24659903391625,391.50235301776445,392.3402404785156
801,393.34974196752,388.98638701921465,394.723848668896,369.1550086776,395.963512964832,390.188916852448,389.338462996192,385.2606451302188,391.51371341567955,392.35205078125
802,393.40209801632,389.0049997649923,394.752325895904,369.154999240416,395.983054227168,390.19593916592,389.354208413408,385.27469122652144,391.53994943873283,392.3783874511719
803,393.43853809472,389.0236125107701,394.795835508448,369.15312386224,396.010797450976,390.202154075872,389.3747259,385.2887373228241,391.5736241834034,392.413330078125
804,393.47749475312,389.0422252565478,394.828238604,369.152413976288,396.03566338224,390.208462309088,389.390175618784,385.3027834191267,391.5991143633683,392.4422607421875
805,393.48380298032,389.0608380023255,394.843581368032,369.154039269088,396.058992101088,390.215445825248,389.390132627168,385.31682951542933,391.6095590913267,392.4613037109375
806,393.49626284752,389.0794507481032,394.85549109424,369.157538891488,396.07493255344,390.223085749984,389.386698540768,385.3308756117319,391.6148754271111,392.47613525390625
807,393.50730224512,389.098063493881,394.852102096608,369.164572739296,396.091202258656,390.231481698016,389.386715317984,385.3449217080346,391.6320186994468,392.4871520996094
808,393.51620534592,389.11667623965866,394.862466221792,369.191469762272,396.108835112672,390.240349505248,389.377046398688,385.35896780433717,391.66717814950937,392.50115966796875
809,393.68701961152,389.13528898543643,394.920467154656,369.299676514016,396.12709920944,390.249486796512,389.440454837984,385.37301390063976,391.7085272913723,392.5218505859375
810,393.72141287152,389.1539017312142,394.965461550816,369.309572450016,396.178536056544,390.260179125984,389.48261388464,385.38705999694236,391.7377055397445,392.5621337890625
811,393.72987976512,389.17251447699186,395.000467212,369.311957960416,396.20990525616,390.273333511904,389.488157705952,385.401106093245,391.7490923556778,392.59075927734375
812,393.73314572672,389.19112722276964,395.014750914272,369.313581156064,396.226439202528,390.288543106784,389.489024878304,385.4151521895476,391.7571906332869,392.6082763671875
813,393.72652432512,389.20973996854735,395.025446389472,369.324709693152,396.240053913312,390.305191347936,389.4763067,385.42919828585025,391.78358428606145,392.623779296875
814,393.73565112192,389.2283527143251,395.059059541728,369.383619741408,396.25342116016,390.32227684528,389.485778487008,385.4432443821529,391.83525720737396,392.6429138183594
815,393.98010611072,389.2469654601028,395.166008002272,369.5371490936,396.271681062624,390.339637069536,389.644450055904,385.4572904784555,391.89539065336777,392.68121337890625
816,393.99187252032,389.26557820588056,395.216700360416,369.534185817824,396.336229304032,390.358885779168,389.664124487392,385.47133657475814,391.9364205629332,392.7298583984375
817,393.96009650352,389.28419095165833,395.245169198816,369.523469371104,396.365662832352,390.38100758704,389.651908576992,385.4853826710607,391.9438339457349,392.75738525390625
818,393.87367155392,389.302803697436,395.231378327264,369.509138482912,396.369745987296,390.40481550512,389.613065127648,385.4994287673633,391.9286640261331,392.76025390625
819,393.82525255472,389.32141644321376,395.195718354656,369.49182701744,396.35214459056,390.428244887264,389.538053146336,385.5134748636659,391.91722553805005,392.7490234375
820,393.81691987872,389.3400291889915,395.186700601056,369.4727403128,396.347063191264,390.450070996704,389.54432782512,385.52752095996857,391.9280991922161,392.7589416503906
821,393.80807270192,389.3586419347692,395.208026539744,369.453867517664,396.36181246128,390.469965629152,389.529078384352,385.54156705627116,391.9579906807523,392.7847900390625
822,393.78858878032,389.3772546805469,395.21877024944,369.4366299768,396.379933951712,390.487761012448,389.529297536736,385.5556131525738,391.98868931614174,392.80865478515625
823,393.75908327792,389.3958674263247,395.184676849376,369.420641289952,396.394282665696,390.503197099744,389.493703624416,385.56965924887646,392.00677019448415,392.8114318847656
824,393.75528044592,389.4144801721024,395.175617152736,369.411286943456,396.403845678816,390.516402865888,389.483551311584,385.58370534517906,392.0160846322315,392.82061767578125
825,393.77417157312,389.4330929178801,395.179840816864,369.413260363488,396.417443612384,390.527550277344,389.48079460528,385.59775144148165,392.0314751195206,392.8343505859375
826,393.78911446592,389.4517056636579,395.216668903136,369.419939792608,396.43700584624,390.53699899568,389.496867178208,385.61179753778424,392.0615101775644,392.86297607421875
827,393.82048782992,389.47031840943555,395.250242209504,369.4216877688,396.456465319648,390.545053107936,389.504559531744,385.6258436340869,392.09874737719196,392.89178466796875
828,393.82889879952,389.4889311552133,395.275307370208,369.422691256032,396.478483318496,390.552576640736,389.525079115488,385.6398897303895,392.1275335838621,392.9180603027344
829,393.83761175872,389.50754390099104,395.282372675296,369.422695450336,396.495824668384,390.559734220512,389.513382250208,385.65393582669213,392.14102549503247,392.9327697753906
830,393.84060928512,389.52615664676875,395.29817890992,369.423921759968,396.511949670112,390.566927451872,389.510352914144,385.6679819229947,392.14914780266605,392.9498291015625
831,393.84562007552,389.5447693925465,395.290666911456,369.42709055664,396.52736164016,390.57407664304,389.506162804448,385.6820280192974,392.1688430032663,392.9598388671875
832,393.85567521072,389.56338213832424,395.295758796512,369.446125881056,396.543765563104,390.581194376928,389.4974617208,385.6960741156,392.20629379183185,392.97369384765625
833,394.03092984192,389.581994884102,395.346881070816,369.53338994864,396.562023368416,390.588369782496,389.555753109216,385.71012021190256,392.2496610738112,392.99609375
834,394.04878078272,389.6006076298797,395.39217326256,369.537010681568,396.613978212064,390.597017388768,389.59304466608,385.7241663082052,392.2805853734142,393.0374755859375
835,394.05182304832,389.61922037565745,395.426432337632,369.534305879776,396.641356531424,390.607895316192,389.589588559584,385.7382124045078,392.29345728624844,393.06524658203125
836,394.04473188512,389.63783312143516,395.446099429088,369.530468091616,396.65521451184,390.62053380272,389.595320076,385.75225850081046,392.3027900761996,393.08526611328125
837,394.04891500032,389.6564458672129,395.438511933152,369.53211855024,396.666002261728,390.634198845152,389.57068902576,385.76630459711305,392.3301787949633,393.0948486328125
838,394.06591589632,389.6750586129906,395.47737006256,369.591677142752,396.681340831456,390.6485098104,389.587699025632,385.7803506934157,392.38258070304516,393.11676025390625
839,394.07629539072,389.69367135876837,395.586910602976,369.751745939168,396.702092150496,390.663171000032,389.740407342816,385.7943967897183,392.44316812042416,393.15521240234375
840,394.08260361792,389.7122841045461,395.607389292256,369.752405231328,396.722845566688,390.67607163056,389.74512488624,385.80844288602094,392.48438300538464,393.180908203125
841,394.08645118912,389.7308968503238,395.594424698592,369.750810609376,396.741828986592,390.689092847328,389.73464436912,385.8224889823235,392.4917394692805,393.18927001953125
842,394.10457056512,389.7495095961016,395.584006047456,369.750733276896,396.759342302944,390.702361528032,389.715961890528,385.8365350786261,392.476296193455,393.1939697265625
843,394.10770230912,389.76812234187923,395.58757540016,369.755862648544,396.779437213408,390.716345337568,389.70503258288,385.8505811749288,392.46437114626445,393.20416259765625
844,394.10915633312,389.786735087657,395.603725567712,369.764486137568,396.79674081456,390.730469656288,389.706976642784,385.86462727123137,392.4745436925993,393.221435546875
845,394.08922501952,389.8053478334347,395.625579988704,369.77109819568,396.812609963744,390.744215439072,389.710952842976,385.878673367534,392.50351680466656,393.2435302734375
846,394.09391145072,389.8239605792125,395.624510441184,369.77548648624,396.823617914592,390.75713704112,389.698262976224,385.8927194638366,392.53309360940654,393.25592041015625
847,394.06420462192,389.8425733249902,395.619938649824,369.77997439152,396.839296222944,390.76938965168,389.685221836512,385.90676556013926,392.5498506074468,393.26629638671875
848,394.03522480512,389.8611860707679,395.625466742496,369.784334632672,396.84916961456,390.780564326112,389.667751511776,385.92081165644186,392.55767420005486,393.277099609375
849,394.01460003392,389.8797988165457,395.618667775712,369.788937357024,396.857681954528,390.790108464864,389.660926330592,385.93485775274445,392.57142141075843,393.2846374511719
850,394.00290073312,389.89841156232336,395.622562186976,369.790547445472,396.868507453152,390.797767263968,389.65255135408,385.94890384904704,392.59966212178176,393.29888916015625
851,394.00195002512,389.91702430810113,395.637166753504,369.790072702688,396.882235410144,390.803727369952,389.662878779104,385.9629499453497,392.63494503561134,393.3199768066406
852,394.01048402752,389.93563705387885,395.652878616288,369.786183010016,396.898779842272,390.808190109408,389.664829130464,385.9769960416523,392.6616548513794,393.3408203125
853,394.02077404352,389.95424979965657,395.659723720416,369.782642231008,396.917459175136,390.811801405152,389.666431354592,385.99104213795493,392.6729611779315,393.35675048828125
854,394.03002387312,389.97286254543434,395.667678217952,369.78021818544,396.936293697248,390.814942938848,389.670494586592,386.0050882342576,392.6788114391313,393.3721618652344
855,394.04041455232,389.99147529121205,395.673420220128,369.783895541472,396.95431033008,390.817946060512,389.669919966944,386.0191343305602,392.696161827052,393.38677978515625
856,394.04475425472,390.01008803698977,395.681785759456,369.846261958368,396.97213612208,390.821022582496,389.662148970208,386.0331804268628,392.7312118275184,393.39337158203125
857,394.20997612032,390.0287007827675,395.760428959456,369.997055575776,396.98863022256,390.824201864928,389.751281075936,386.04722652316536,392.77210521822684,393.41412353515625
858,394.23467215872,390.04731352854526,395.793014507232,370.011297597152,397.037581944544,390.828797773536,389.773019104992,386.061272619468,392.80050812521915,393.446533203125
859,394.24200938752,390.0659262743229,395.822850688736,370.020162258656,397.065526494944,390.835951159008,389.77628332208,386.0753187157706,392.81084286627055,393.47039794921875
860,394.22792772432,390.0845390201007,395.828166969056,370.030879491808,397.080718264032,390.845198550752,389.762165294816,386.08936481207326,392.8176517054205,393.4811096191406
861,394.20185595552,390.10315176587847,395.829196670688,370.050031732448,397.090220459744,390.855737788128,389.739445798624,386.10341090837585,392.8425298828626,393.4896240234375
862,394.19040272032,390.1217645116561,395.842261927648,370.072921097952,397.098428712672,390.866547558112,389.760024102624,386.1174570046785,392.8924474482274,393.5074768066406
863,394.17548219712,390.1403772574339,395.86494472368,370.09174094,397.111668033248,390.87704170672,389.7694623352,386.13150310098115,392.9505753997842,393.5312805175781
864,394.16745151072,390.1589900032116,395.875770222304,370.111225579232,397.126289376992,390.886874203872,389.769386837728,386.14554919728374,392.98937042734025,393.5476379394531
865,394.16335787392,390.1776027489894,395.877288560352,370.131266488032,397.14233049264,390.89590558896,389.763162490592,386.15959529358634,392.99437010331627,393.5555419921875
866,394.15892869312,390.19621549476705,395.892513883872,370.150312036064,397.158927353568,390.904120133344,389.775227406048,386.1736413898889,392.97666237259097,393.56622314453125
867,394.15383960912,390.2148282405448,395.903274370784,370.160684287712,397.17480489136,390.911402493664,389.776592652,386.1876874861916,392.9625873244355,393.5766906738281
868,394.18102985792,390.23344098632253,395.911725893344,370.167583393504,397.189738710752,390.917905762016,389.779503498976,386.20173358249417,392.97072125667967,393.5901184082031
869,394.18984348032,390.25205373210025,395.929922881248,370.171951236832,397.21116950704,390.924200363744,389.787106723552,386.2157796787968,392.9977601010909,393.61199951171875
870,394.16050574992,390.270666477878,395.945813001952,370.1758367352,397.229920143072,390.9306029688,389.794988869344,386.2298257750994,393.0255061151074,393.63262939453125
871,394.08767033232,390.28927922365574,395.936084313824,370.17610018992,397.238713501408,390.93639110832,389.772767446752,386.24387187140206,393.0405741938662,393.6390686035156
872,393.99992557632,390.30789196943346,395.914032760544,370.172409726688,397.235777488608,390.940764718816,389.727773050592,386.2579179677047,393.04686009273127,393.6364440917969
873,393.93031138112,390.3265047152112,395.875149465312,370.163383846624,397.228823332576,390.942639572704,389.689381537504,386.27196406400725,393.05923026378053,393.62908935546875
874,393.90248359872,390.34511746098894,395.853301335776,370.149617878752,397.227697161952,390.941465167584,389.664799770336,386.2860101603099,393.0862539332099,393.63262939453125
875,393.89626484992,390.3637302067666,395.83966355632,370.134612494048,397.23873657008,390.937559221984,389.65707071664,386.3000562566125,393.1204866033429,393.64398193359375
876,393.89834522272,390.3823429525444,395.841018316512,370.120876410592,397.257004861152,390.931571853024,389.66211961008,386.31410235291514,393.14629619206255,393.6612548828125
877,393.90465344992,390.40095569832215,395.846588352224,370.109019899616,397.276713895648,390.924202460896,389.660302427872,386.32814844921774,393.1568786088288,393.6771240234375
878,393.90762860672,390.41956844409987,395.846659655392,370.09976778928,397.295542126304,390.916146251488,389.660996585184,386.3421945455204,393.16219655429256,393.689697265625
879,393.92637433152,390.4381811898776,395.85008640176,370.100623427296,397.31211591856,390.907914929888,389.659065108192,386.356240641823,393.1792065143032,393.7026062011719
880,393.94574640512,390.4567939356553,395.858279974624,370.18753884336,397.331107727072,390.900129253088,389.656009557728,386.3702867381256,393.21408302753105,393.7039489746094
881,394.09749058672,390.47540668143307,395.935515985632,370.354684741344,397.350883870432,390.893306169056,389.737630713568,386.38433283442816,393.2549812617168,393.7198791503906
882,394.04936239232,390.49401942721073,395.969108166368,370.386333910752,397.397551793888,390.888611694304,389.761653589728,386.3983789307308,393.28356085431267,393.7478942871094
883,394.02370446112,390.5126321729885,395.981999359712,370.394833405664,397.407691523808,390.885915805408,389.740948408032,386.41242502703346,393.29425309491387,393.7595520019531
884,394.01486846912,390.5312449187663,395.963924006624,370.393974884064,397.411623683808,390.88455999664,389.718117762784,386.42647112333606,393.3016064630106,393.7604064941406
885,394.01495794752,390.54985766454394,395.9453390456,370.39258919088,397.422296090336,390.884294706912,389.701554456288,386.4405172196387,393.32722075646035,393.76593017578125
886,394.01759756032,390.5684704103217,395.957483652832,370.397084174048,397.438991517408,390.884986767072,389.731239642848,386.4545633159413,393.3780323461036,393.7889099121094
887,394.26052023152,390.5870831560994,395.97519200432,370.405292951264,397.457903634144,390.886360401632,389.724912535264,386.46860941224395,393.43719289334337,393.8128662109375
888,394.26312628992,390.60569590187714,396.001756628704,370.41663959216,397.521822729952,390.892213552864,389.743355938528,386.48265550854654,393.47715341477004,393.8487243652344
889,394.25371987312,390.62430864765486,396.04221698224,370.428262794976,397.5483496056,390.901438924512,389.737429386976,386.49670160484914,393.4834658037507,393.8744201660156
890,394.20992019632,390.64292139343263,396.05750522032,370.444846810848,397.55676967088,390.91292922032,389.727234082528,386.51074770115173,393.467226922154,393.88287353515625
891,394.19798601472,390.6615341392103,396.045809403616,370.468519724768,397.555083560672,390.925221676768,389.685601421024,386.5247937974544,393.4547639365463,393.8770751953125
892,394.19458583552,390.68014688498806,396.0868443768,370.478490371808,397.563832878816,390.93767037104,389.732066969312,386.538839893757,393.4646334834193,393.9030456542969
893,394.21030047952,390.69875963076584,396.128806291168,370.465318946528,397.5801214584,390.949654546144,389.729709770464,386.5528859900596,393.493509059328,393.935546875
894,394.21763770832,390.7173723765435,396.128579798752,370.44946526384,397.60209961136,390.961411180256,389.72671713456,386.56693208636227,393.52317903445805,393.9553527832031
895,394.20375737152,390.73598512232127,396.097174947552,370.4359556728,397.622414722784,390.973194028768,389.69787605168,386.58097818266486,393.5402576789852,393.96002197265625
896,394.20769442112,390.754597868099,396.079114274528,370.424989140704,397.636127999712,390.984956954336,389.685619246816,386.5950242789675,393.54863229878276,393.96697998046875
897,394.23343064592,390.77321061387676,396.06139543728,370.417907844832,397.651680478944,390.996775454432,389.666732295904,386.60907037527005,393.56316636959025,393.9742431640625
898,394.27151488992,390.7918233596544,396.08115060912,370.415991047904,397.672811382496,391.008817301216,389.669824546528,386.6231164715727,393.59240543165663,393.99835205078125
899,394.30260863392,390.8104361054322,396.121508202208,370.419313198816,397.697654245088,391.021209372384,389.681731127008,386.6371625678753,393.62887126589715,394.0310974121094
900,394.33085025392,390.82904885120996,396.152468457184,370.42557870256,397.72101861552,391.034053379808,389.695225251552,386.65120866417794,393.6569417595479,394.05859375
901,394.35041246912,390.8476615969876,396.158030104288,370.4340485752,397.742715750112,391.047455229664,389.694500685536,386.66525476048054,393.66980000363907,394.0733642578125
902,394.36186570432,390.8662743427654,396.185070782176,370.443761272544,397.762215069408,391.061359347424,389.696246564576,386.6793008567832,393.67740464080924,394.09429931640625
903,394.37560063872,390.8848870885431,396.185450366688,370.455911909088,397.779870992096,391.07562627248,389.702663849696,386.69334695308584,393.69669900294315,394.1070556640625
904,394.39595697472,390.9034998343208,396.20509229232,370.482110842592,397.798292375264,391.09001797808,389.695237834464,386.70739304938843,393.7338362577443,394.12603759765625
905,394.58288853712,390.92211258009854,396.270246610656,370.505845360352,397.818964002528,391.104555435744,389.764482647776,386.721439145691,393.7769629029109,394.1670837402344
906,394.60730495552,390.9407253258763,396.296427456224,370.508358272736,397.873338959584,391.12087756976,389.794111211232,386.7354852419936,393.8077026419713,394.20245361328125
907,394.61544748992,390.959338071654,396.335300265696,370.507129603808,397.9024537208,391.140138862304,389.7834608248,386.74953133829626,393.8205050652276,394.23236083984375
908,394.61935098512,390.97795081743175,396.354937997024,370.50460725424,397.917555312352,391.161304368864,389.783101163232,386.76357743459886,393.8299229165035,394.2528076171875
909,394.62575987552,390.9965635632095,396.3529205368,370.506192963296,397.930809312992,391.183458682592,389.7618601592,386.7776235309015,393.85753279488273,394.26611328125
910,394.73065092992,391.01517630898724,396.391367624416,370.539977295584,397.947083212512,391.20594854064,389.778032346848,386.7916696272041,393.91026008840316,394.2941589355469
911,394.97680600832,391.03378905476495,396.513451230944,370.683487504096,397.986457241312,391.229894870752,389.955751298784,386.80571572350675,393.97123407967916,394.34625244140625
912,394.98593280512,391.05240180054267,396.577366132448,370.684588508896,398.057963833056,391.256518215392,389.974938142432,386.8197618198094,394.0129002821604,394.4011535644531
913,394.94079095232,391.07101454632044,396.615332972256,370.677143357152,398.08573431984,391.28652636336,389.967146174176,386.83380791611194,394.0208181023104,394.43206787109375
914,394.87783171312,391.0896272920981,396.609593067232,370.664992720608,398.078954227424,391.317895562976,389.921136756448,386.8478540124146,394.00609366515386,394.4351806640625
915,394.81401124432,391.1082400378759,396.599400908512,370.657621493472,398.062051182304,391.348897760992,389.871540160224,386.8619001087172,393.99505309952326,394.43377685546875
916,394.80487326272,391.12685278365365,396.610499036896,370.650346997472,398.051936618208,391.37768431792,389.875105318624,386.87594620501983,394.00624882237156,394.44744873046875
917,394.80618188432,391.1454655294313,396.645443880672,370.642032576224,398.065991730912,391.403933320928,389.863250118368,386.8899923013224,394.03633079047165,394.4771423339844
918,394.82114714672,391.1640782752091,396.651458512608,370.631185319648,398.086988416736,391.42757032112,389.865636677344,386.9040383976251,394.06708358179594,394.4992980957031
919,394.83686179072,391.1826910209868,396.641989871328,370.622592763616,398.10984108208,391.449058789088,389.850542425824,386.91808449392767,394.085132185951,394.512939453125
920,394.83733155232,391.2013037667645,396.662032352992,370.621080717024,398.130787436256,391.468959712992,389.853747922656,386.9321305902303,394.09438818824856,394.5347595214844
921,394.85896295552,391.2199165125422,396.678761334496,370.625595360992,398.14617424048,391.487216469728,389.851578418912,386.94617668653285,394.10971470179925,394.55340576171875
922,394.89683468832,391.23852925832,396.724636534496,370.631805290208,398.164274759392,391.504114271968,389.864016627424,386.9602227828355,394.1396558945327,394.58563232421875
923,394.92658625632,391.25714200409766,396.765143025376,370.637413598944,398.186951263968,391.520216205024,389.876279723744,386.97426887913815,394.1767330044469,394.6180419921875
924,394.95725497792,391.27575474987543,396.804305241824,370.642958730976,398.20886859952,391.535981545184,389.895683622624,386.98831497544074,394.20533325523354,394.64898681640625
925,394.97994893712,391.2943674956532,396.82524111024,370.64920719536,398.230498625248,391.55174793392,389.892642752224,387.0023610717434,394.2186611643652,394.6697692871094
926,394.98181679872,391.31298024143086,396.847783397088,370.656345900768,398.25061241008,391.567682094816,389.894071961312,387.016407168046,394.2266920953245,394.69000244140625
927,394.99872821632,391.33159298720864,396.847223457504,370.66450854064,398.266206832352,391.58356172976,389.892363831008,387.03045326434864,394.24638668164937,394.702392578125
928,395.02181364352,391.35020573298635,396.854836119264,370.679911073504,398.284745656032,391.599371110112,389.87626504368,387.04449936065123,394.2838982382194,394.71905517578125
929,395.20596019072,391.3688184787641,396.926854416096,370.73793638576,398.306251949792,391.61515008176,389.94424422576,387.0585454569538,394.3273657821146,394.75653076171875
930,395.24233316032,391.3874312245418,396.9608324728,370.742512371424,398.36038783152,391.632239773408,389.983760860896,387.0725915532564,394.35846039276913,394.79473876953125
931,395.26201840832,391.40604397031956,397.001536095968,370.743025125088,398.39201288368,391.651747481312,389.988187948768,387.08663764955907,394.37164917899173,394.82659912109375
932,395.27011620352,391.42465671609733,397.02477463728,370.746140444384,398.41030004912,391.6731782776,390.000454190816,387.1006837458617,394.3815138211771,394.8487548828125
933,395.27454538432,391.443269461875,397.028660659936,370.762874668768,398.425026250464,391.695812839136,389.97536596144,387.1147298421643,394.40964940317343,394.8616638183594
934,395.27821399872,391.46188220765276,397.096061028064,370.860628690656,398.439930709728,391.718940231392,390.0225099384,387.12877593846696,394.46299048337585,394.8896484375
935,395.50783794272,391.4804949534305,397.204796262112,371.0049326712,398.457418860256,391.741216179936,390.18715209904,387.14282203476955,394.52469332041284,394.93109130859375
936,395.51407906112,391.4991076992082,397.252246423264,371.001258198752,398.519609902816,391.76483430576,390.20911452336,387.1568681310722,394.5671880828637,394.97894287109375
937,395.46095126112,391.5177204449859,397.282814510816,370.99038761136,398.547688670944,391.790780270304,390.191090550496,387.17091422737474,394.5760948889332,395.0073547363281
938,395.35068031792,391.5363331907637,397.26398628016,370.975125849824,398.545302111968,391.817573484256,390.148435527392,387.1849603236774,394.56256501192155,395.0074157714844
939,395.29782095312,391.5549459365414,397.21829982384,370.95629054128,398.520496998112,391.842865137376,390.059390453472,387.19900641998,394.55295403897674,394.99151611328125
940,395.28762041552,391.5735586823191,397.216284460768,370.941772220128,398.514335565536,391.865673762528,390.0700890744,387.21305251628263,394.5658180844238,395.00286865234375
941,395.28239711392,391.5921714280969,397.244445017824,370.930358732512,398.529420379872,391.885561054944,390.065896867552,387.2270986125852,394.597826314083,395.03125
942,395.30773068592,391.6107841738746,397.2627175032,370.920704755424,398.548913407712,391.902682203872,390.067413108448,387.2411447088879,394.63078700639494,395.056884765625
943,395.27552964672,391.6293969196523,397.250348500704,370.913101530848,398.573278119648,391.917710395104,390.054367774432,387.2551908051905,394.6513597214515,395.0695495605469
944,395.25242184992,391.64800966543004,397.255819970272,370.906518046432,398.583856154336,391.930400261856,390.051071051488,387.2692369014931,394.6634924959372,395.08416748046875
945,395.25392061312,391.6666224112078,397.25971857584,370.904570578656,398.591544313568,391.94089021616,390.038961047264,387.2832829977957,394.68208386242804,395.0970458984375
946,395.26749896032,391.6852351569855,397.27859294384,370.90434408624,398.60503109808,391.94944659632,390.040422762208,387.2973290940983,394.71568620017166,395.119140625
947,395.28277739712,391.70384790276324,397.308169078496,370.902684976864,398.623217600224,391.956530775776,390.052985751264,387.31137519040095,394.7568379783715,395.1479797363281
948,395.29606493952,391.722460648541,397.33004656816,370.900516521696,398.642523981536,391.962734151392,390.065132455648,387.32542128670354,394.78995225667234,395.1731262207031
949,395.31063873392,391.7410733943187,397.337655035616,370.898536810208,398.66108797104,391.96842582192,390.058165716704,387.3394673830062,394.8082692877389,395.1895751953125
950,395.31785292992,391.75968614009645,397.345024427744,370.897824302816,398.6795533944,391.973981177568,390.059911595744,387.3535134793088,394.82180407186974,395.2054138183594
951,395.34647483312,391.77829888587416,397.34554452144,370.900282427104,398.696542422752,391.979668653792,390.060372969184,387.36755957561144,394.8475334696604,395.21966552734375
952,395.35963934272,391.7969116316519,397.35885095088,370.921681766112,398.718115825376,391.9857587832,390.056534132448,387.3816056719141,394.89162319319735,395.2388000488281
953,395.53550913792,391.8155243774296,397.418781263584,371.029284013792,398.737724196576,391.992245274336,390.12323090608,387.3956517682166,394.9422248238176,395.26287841796875
954,395.59988884672,391.83413712320737,397.475039463136,371.038460364512,398.789207181024,392.000482887392,390.162690918112,387.4096978645193,394.98103102821716,395.3080139160156
955,395.62413749312,391.8527498689851,397.51218421936,371.041546061536,398.82606043312,392.011996251872,390.173486008032,387.42374396082187,395.0025426479731,395.3402099609375
956,395.66176316032,391.8713626147628,397.542114772704,371.043456304864,398.846788683488,392.026323994336,390.19061764272,387.4377900571245,395.0213605230718,395.3665771484375
957,395.67619155232,391.8899753605406,397.554676713184,371.055998584544,398.868095747808,392.043203970784,390.180259808992,387.4518361534271,395.0590992881303,395.3866882324219
958,395.65546611792,391.90858810631823,397.593079760608,371.125594408672,398.887135790816,392.061933635296,390.19377385648,387.46588224972976,395.12268761324464,395.410400390625
959,395.85725109472,391.927200852096,397.705780709088,371.271416202976,398.897128720096,392.081334388448,390.338269726432,387.47992834603235,395.1952601351429,395.45257568359375
960,395.84765453632,391.9458135978737,397.740157224672,371.267848160992,398.9535463032,392.1022555768,390.355373049568,387.493974442335,395.24929706370983,395.49542236328125
961,395.81679567312,391.9644263436515,397.768080803552,371.256814257888,398.977959249632,392.12531376304,390.343576569568,387.50802053863754,395.27042114324416,395.5241394042969
962,395.74356878752,391.9830390894292,397.735553976032,371.242930849504,398.982650578656,392.149508605664,390.298606290656,387.5220666349402,395.269801949611,395.52215576171875
963,395.68881919152,392.0016518352069,397.709805143776,371.232044795616,398.97259892912,392.173386778336,390.231225845472,387.53611273124284,395.2738000168612,395.5184326171875
964,395.66620352592,392.0202645809847,397.710172145376,371.22698436784,398.970027820768,392.19527475376,390.243661956832,387.55015882754543,395.300961831729,395.5318908691406
965,395.65034347952,392.03887732676236,397.733314217696,371.219605276384,398.981337761504,392.214524511968,390.236056635104,387.5642049238481,395.34795657441026,395.55908203125
966,395.66255728112,392.05749007254013,397.755458045664,371.209721136864,398.996802160352,392.231102498528,390.246106187488,387.5782510201507,395.3965545193647,395.5882568359375
967,395.66851877952,392.07610281831785,397.730457896672,371.197070329568,399.017639462624,392.245319091936,390.22770053296,387.5922971164533,395.4334307382536,395.5986022949219
968,395.65236792832,392.09471556409557,397.737466578656,371.189469726432,399.036618688224,392.258069776096,390.22665719984,387.6063432127559,395.46253810671533,395.61859130859375
969,395.66708712512,392.11332830987334,397.746033444576,371.184762406624,399.048534705888,392.269253887712,390.212647175904,387.6203893090585,395.498758049247,395.6374206542969
970,395.67719818432,392.13194105565105,397.759673321184,371.181741459168,399.065098012384,392.279188096736,390.21415293104,387.6344354053611,395.55062730994854,395.661865234375
971,395.68182869152,392.15055380142877,397.782693758688,371.179435902688,399.082399516384,392.288145032928,390.221582092,387.64848150166375,395.6106552777185,395.6913146972656
972,395.67262360112,392.1691665472065,397.798818760416,371.177515960032,399.098467895008,392.296328120032,390.226973869792,387.6625275979664,395.66323537790487,395.7165832519531
973,395.68959094272,392.18777929298426,397.798460147424,371.175860782816,399.111308756704,392.303710095072,390.211829286624,387.676573694269,395.70159414814844,395.73175048828125
974,395.66793716992,392.206392038762,397.806284621536,371.175153518304,399.129614796512,392.310664251104,390.209326335712,387.69061979057165,395.7357297529584,395.7508239746094
975,395.67115839232,392.2250047845397,397.80366737584,371.175680427744,399.141354653408,392.31693054128,390.20777234608,387.70466588687424,395.7826061807663,395.7663879394531
976,395.67460331072,392.24361753031747,397.804541888224,371.192047388384,399.156877772512,392.322485896928,390.195769296608,387.7187119831769,395.8483222311439,395.7837829589844
977,395.83553021312,392.2622302760952,397.851752974048,371.305521923808,399.174099584736,392.327602947808,390.25853915312,387.7327580794794,395.92099519247313,395.8064270019531
978,395.86731741472,392.2808430218729,397.917890856672,371.326924670688,399.223399433952,392.3336238712,390.31011336368,387.7468041757821,395.98228604434905,395.85675048828125
979,395.86380538752,392.2994557676506,397.962667149024,371.334372443872,399.253298530016,392.341528037088,390.312443299552,387.76085027208467,396.02667064955693,395.89239501953125
980,395.85915251072,392.3180685134284,397.991062587104,371.337659205344,399.266414118624,392.350979901152,390.31890567344,387.7748963683873,396.0687312217928,395.9190673828125
981,395.87762980032,392.33668125920605,397.991431685856,371.343910815456,399.277076039392,392.361249654496,390.304725780192,387.7889424646899,396.1300307111303,395.9368896484375
