forecast_step,MoE_TB
7152,736.27765
7153,736.3282
7154,736.3788
7155,736.4291
7156,736.4795
7157,736.53015
7158,736.5809
7159,736.63153
7160,736.6819
7161,736.7321
7162,736.78284
7163,736.8335
7164,736.88434
7165,736.93494
7166,736.9853
7167,737.0357
7168,737.0863
7169,737.13727
7170,737.18835
7171,737.23914
7172,737.28955
7173,737.33954
7174,737.38965
7175,737.44
7176,737.4906
7177,737.54126
7178,737.59174
7179,737.64215
7180,737.69257
7181,737.7432
7182,737.79407
7183,737.8447
7184,737.89526
7185,737.9456
7186,737.9961
7187,738.0469
7188,738.09784
7189,738.14844
7190,738.1991
7191,738.24945
7192,738.30023
7193,738.35126
7194,738.4025
7195,738.45355
7196,738.504
7197,738.55414
7198,738.6044
7199,738.6549
7200,738.70575
7201,738.75665
7202,738.8073
7203,738.8579
7204,738.90857
7205,738.95966
7206,739.0107
7207,739.0615
7208,739.1122
7209,739.1628
7210,739.21375
7211,739.2647
7212,739.316
7213,739.36694
7214,739.4177
7215,739.46857
7216,739.51965
7217,739.571
7218,739.62256
7219,739.67377
7220,739.7245
7221,739.7749
7222,739.82556
7223,739.8764
7224,739.9275
7225,739.9787
7226,740.0298
7227,740.0806
7228,740.13165
7229,740.1828
7230,740.23413
7231,740.2853
7232,740.3363
7233,740.3872
7234,740.43823
7235,740.48956
7236,740.5409
7237,740.5921
7238,740.6431
7239,740.69415
7240,740.74536
7241,740.7968
7242,740.8485
7243,740.8999
7244,740.95074
7245,741.00134
7246,741.052
7247,741.10297
7248,741.1541
7249,741.2053
7250,741.2563
7251,741.3073
7252,741.3582
7253,741.40936
7254,741.46063
7255,741.5117
7256,741.5626
7257,741.61346
7258,741.66437
7259,741.7155
7260,741.7667
7261,741.8178
7262,741.86865
7263,741.91943
7264,741.9704
7265,742.0217
7266,742.0732
7267,742.1242
7268,742.17487
7269,742.2252
7270,742.27563
7271,742.3263
7272,742.37714
7273,742.42804
7274,742.4787
7275,742.52936
7276,742.5801
7277,742.63086
7278,742.6818
7279,742.7326
7280,742.78314
7281,742.8336
7282,742.8842
7283,742.9351
7284,742.9859
7285,743.03674
7286,743.0872
7287,743.1377
7288,743.1884
7289,743.2393
7290,743.2905
7291,743.3412
7292,743.3916
7293,743.44165
7294,743.4919
7295,743.54236
7296,743.5929
7297,743.64355
7298,743.6941
7299,743.74445
7300,743.79486
7301,743.8456
7302,743.8963
7303,743.94696
7304,743.9972
7305,744.04767
7306,744.0982
7307,744.14886
7308,744.19965
7309,744.2503
7310,744.30066
7311,744.3511
7312,744.4016
7313,744.45264
7314,744.5037
7315,744.55457
7316,744.60486
7317,744.6551
7318,744.70514
7319,744.7556
7320,744.8064
7321,744.85706
7322,744.90765
7323,744.95795
7324,745.00854
7325,745.05914
7326,745.11005
7327,745.1607
7328,745.2113
7329,745.2618
7330,745.31244
7331,745.36316
7332,745.4141
7333,745.4648
7334,745.5154
7335,745.5659
7336,745.6166
7337,745.66766
7338,745.71875
7339,745.76953
7340,745.8201
7341,745.8704
7342,745.9207
7343,745.9712
7344,746.0219
7345,746.07275
7346,746.1233
7347,746.1738
7348,746.2243
7349,746.27515
7350,746.3259
7351,746.3765
7352,746.4271
7353,746.4776
7354,746.52826
7355,746.57904
7356,746.62994
7357,746.6806
7358,746.73114
7359,746.78156
7360,746.8322
7361,746.8831
7362,746.93414
7363,746.98486
7364,747.0353
7365,747.0854
7366,747.13556
7367,747.1859
7368,747.2366
7369,747.28723
7370,747.33765
7371,747.38794
7372,747.43835
7373,747.4889
7374,747.5395
7375,747.58997
7376,747.6403
7377,747.69055
7378,747.74097
7379,747.79144
7380,747.8421
7381,747.89264
7382,747.94293
7383,747.99316
7384,748.0435
7385,748.09424
7386,748.145
7387,748.19556
7388,748.24567
7389,748.2956
7390,748.3456
7391,748.3957
7392,748.44604
7393,748.4964
7394,748.54663
7395,748.5967
7396,748.647
7397,748.69727
7398,748.74786
7399,748.79816
7400,748.8483
7401,748.89844
7402,748.9486
7403,748.99896
7404,749.0495
7405,749.09985
7406,749.15
7407,749.19995
7408,749.25024
7409,749.3009
7410,749.3517
7411,749.40204
7412,749.4523
7413,749.5021
7414,749.55194
7415,749.602
7416,749.65234
7417,749.70276
7418,749.7529
7419,749.803
7420,749.8532
7421,749.90344
7422,749.954
7423,750.00415
7424,750.05444
7425,750.10455
7426,750.1549
7427,750.20526
7428,750.2558
7429,750.3062
7430,750.35645
7431,750.4065
7432,750.45685
7433,750.50757
7434,750.55835
7435,750.60876
7436,750.6589
7437,750.70874
7438,750.75867
7439,750.8089
7440,750.85925
7441,750.9098
7442,750.96
7443,751.01013
7444,751.0604
7445,751.1108
7446,751.16125
7447,751.2117
7448,751.26196
7449,751.3121
7450,751.36237
7451,751.41284
7452,751.46326
7453,751.5138
7454,751.56384
7455,751.61414
7456,751.66455
7457,751.7152
7458,751.766
7459,751.8164
7460,751.8666
7461,751.91644
7462,751.96643
7463,752.01654
7464,752.0669
7465,752.11725
7466,752.1675
7467,752.21747
7468,752.2677
7469,752.3181
7470,752.3685
7471,752.41876
7472,752.46906
7473,752.5191
7474,752.56934
7475,752.6197
7476,752.6702
7477,752.7205
7478,752.7705
7479,752.8206
7480,752.8709
7481,752.9215
7482,752.97205
7483,753.0224
7484,753.0724
7485,753.12225
7486,753.17194
7487,753.22205
7488,753.2724
7489,753.32263
7490,753.37274
7491,753.4227
7492,753.47284
7493,753.523
7494,753.5732
7495,753.6235
7496,753.67346
7497,753.72345
7498,753.77356
7499,753.82367
7500,753.8741
7501,753.9243
7502,753.97424
7503,754.0242
7504,754.0743
7505,754.1249
7506,754.17535
7507,754.2256
7508,754.2756
7509,754.32526
7510,754.3749
7511,754.4248
7512,754.475
7513,754.5252
7514,754.5751
7515,754.62494
7516,754.6749
7517,754.7251
7518,754.7752
7519,754.8254
7520,754.8753
7521,754.9251
7522,754.9752
7523,755.0254
7524,755.0756
7525,755.1258
7526,755.17566
7527,755.2255
7528,755.2756
7529,755.326
7530,755.37634
7531,755.4264
7532,755.4764
7533,755.5259
7534,755.57544
7535,755.62537
7536,755.6754
7537,755.72546
7538,755.7753
7539,755.82526
7540,755.8752
7541,755.9253
7542,755.97534
7543,756.0253
7544,756.0752
7545,756.1251
7546,756.1749
7547,756.2251
7548,756.2752
7549,756.32526
7550,756.37506
7551,756.42487
7552,756.4749
7553,756.52515
7554,756.5755
7555,756.6257
7556,756.6754
7557,756.72504
7558,756.77454
7559,756.82434
7560,756.8744
7561,756.9243
7562,756.97424
7563,757.02405
7564,757.07385
7565,757.1237
7566,757.1738
7567,757.2239
7568,757.2737
7569,757.32336
7570,757.3732
7571,757.4233
7572,757.4735
7573,757.52344
7574,757.57324
7575,757.6231
7576,757.67303
7577,757.7232
7578,757.7736
7579,757.82385
7580,757.87354
7581,757.9229
7582,757.9724
7583,758.02216
7584,758.0722
7585,758.1222
7586,758.1721
7587,758.22186
7588,758.27167
7589,758.32166
7590,758.37164
7591,758.4217
7592,758.47156
7593,758.52124
7594,758.57117
7595,758.6213
7596,758.6715
7597,758.7215
7598,758.77136
7599,758.82104
7600,758.87103
7601,758.92126
7602,758.9716
7603,759.0217
7604,759.07153
7605,759.12103
7606,759.17053
7607,759.2203
7608,759.2703
7609,759.3203
7610,759.37024
7611,759.42
7612,759.46985
7613,759.5199
7614,759.56995
7615,759.62
7616,759.6699
7617,759.71954
7618,759.76935
7619,759.81946
7620,759.8696
7621,759.91956
7622,759.9694
7623,760.0192
7624,760.0692
7625,760.11945
7626,760.1698
7627,760.2199
7628,760.2697
7629,760.31915
7630,760.36865
7631,760.4185
7632,760.4685
7633,760.51855
7634,760.5683
7635,760.6181
7636,760.668
7637,760.7178
7638,760.76794
7639,760.8178
7640,760.8677
7641,760.91736
7642,760.9672
7643,761.01733
7644,761.0674
7645,761.1173
7646,761.1671
7647,761.21686
7648,761.2669
7649,761.317
7650,761.3673
7651,761.4174
7652,761.46716
7653,761.51666
7654,761.5661
7655,761.61584
7656,761.6658
7657,761.7157
7658,761.76556
7659,761.8152
7660,761.8651
7661,761.9149
7662,761.965
7663,762.015
7664,762.06476
7665,762.1144
7666,762.1643
7667,762.21436
7668,762.26447
7669,762.31433
7670,762.3642
7671,762.4139
7672,762.4638
7673,762.51416
7674,762.5645
7675,762.61456
7676,762.6642
7677,762.7136
7678,762.7632
7679,762.813
7680,762.863
7681,762.9129
7682,762.96277
7683,763.0125
7684,763.0623
7685,763.1123
7686,763.16235
7687,763.21234
7688,763.26215
7689,763.3118
7690,763.36176
7691,763.4119
7692,763.462
7693,763.512
7694,763.5619
7695,763.6117
7696,763.6616
7697,763.7119
7698,763.76227
7699,763.8125
7700,763.8621
7701,763.91174
7702,763.9613
7703,764.0111
7704,764.0611
7705,764.11115
7706,764.1611
7707,764.21094
7708,764.2607
7709,764.3108
7710,764.3609
7711,764.4109
7712,764.46075
7713,764.51056
7714,764.5606
7715,764.6107
7716,764.6608
7717,764.7109
7718,764.76086
7719,764.8107
7720,764.86066
7721,764.911
7722,764.9614
7723,765.0116
7724,765.0614
7725,765.11096
7726,765.1605
7727,765.21045
7728,765.26044
7729,765.31055
7730,765.3605
7731,765.41034
7732,765.4602
7733,765.51025
7734,765.5604
7735,765.6106
7736,765.6603
7737,765.7102
7738,765.7602
7739,765.81036
7740,765.86066
7741,765.91064
7742,765.96063
7743,766.01056
7744,766.0605
7745,766.11084
7746,766.1614
7747,766.2117
7748,766.2614
7749,766.3111
7750,766.36066
7751,766.41064
7752,766.46063
7753,766.5108
7754,766.5608
7755,766.61066
7756,766.6605
7757,766.71075
7758,766.761
7759,766.81104
7760,766.861
7761,766.9108
7762,766.9608
7763,767.01117
7764,767.0614
7765,767.1116
7766,767.1616
7767,767.2114
7768,767.26154
7769,767.31195
7770,767.3625
7771,767.41284
7772,767.4627
7773,767.51227
7774,767.5621
7775,767.612
7776,767.6621
7777,767.7123
7778,767.7623
7779,767.8123
7780,767.86224
7781,767.9124
7782,767.9628
7783,768.01294
7784,768.06287
7785,768.1127
7786,768.1628
7787,768.21326
7788,768.2635
7789,768.3137
7790,768.36365
7791,768.41364
7792,768.46375
7793,768.51416
7794,768.56476
7795,768.61505
7796,768.665
7797,768.71466
7798,768.7644
7799,768.8144
7800,768.86444
7801,768.9147
7802,768.9648
7803,769.0147
7804,769.0646
7805,769.1148
7806,769.1651
7807,769.21515
7808,769.26514
7809,769.3151
7810,769.36505
7811,769.4153
7812,769.4657
7813,769.51587
7814,769.5659
7815,769.6157
7816,769.66583
7817,769.7163
7818,769.7668
7819,769.8171
7820,769.86694
7821,769.91656
7822,769.96625
7823,770.0162
7824,770.0663
7825,770.1165
7826,770.1664
7827,770.21625
7828,770.2663
7829,770.3164
7830,770.36664
7831,770.41675
7832,770.4667
7833,770.51654
7834,770.5665
7835,770.61664
7836,770.6669
7837,770.7171
7838,770.76697
7839,770.8169
7840,770.867
7841,770.91736
7842,770.96783
7843,771.01807
7844,771.068
7845,771.1176
7846,771.1673
7847,771.2172
7848,771.2673
7849,771.3174
7850,771.36743
7851,771.41724
7852,771.4673
7853,771.5174
7854,771.56757
7855,771.6176
7856,771.6676
7857,771.71747
7858,771.7675
7859,771.8176
7860,771.86786
7861,771.91797
7862,771.96796
7863,772.0179
7864,772.068
7865,772.11835
7866,772.1689
7867,772.2191
7868,772.26904
7869,772.31866
7870,772.36835
7871,772.4183
7872,772.4684
7873,772.51855
7874,772.56854
7875,772.61835
7876,772.6683
7877,772.7185
7878,772.76874
7879,772.8187
7880,772.8687
7881,772.9186
7882,772.9687
7883,773.0188
7884,773.06903
7885,773.1192
7886,773.1692
7887,773.219
7888,773.26904
7889,773.3194
7890,773.3699
7891,773.4201
7892,773.47
7893,773.51965
7894,773.5694
7895,773.6193
7896,773.6693
7897,773.71954
7898,773.7695
7899,773.8194
7900,773.8693
7901,773.9194
7902,773.96967
7903,774.0197
7904,774.06964
7905,774.11957
7906,774.16956
7907,774.21967
7908,774.2701
7909,774.3201
7910,774.37006
7911,774.42004
7912,774.4701
7913,774.52057
7914,774.571
7915,774.6213
7916,774.6712
7917,774.72076
7918,774.7705
7919,774.8205
7920,774.8706
7921,774.92084
7922,774.97095
7923,775.02094
7924,775.0709
7925,775.1212
7926,775.1715
7927,775.2217
7928,775.2717
7929,775.3218
7930,775.3719
7931,775.42224
7932,775.4726
7933,775.52295
7934,775.573
7935,775.62305
7936,775.6733
7937,775.72394
7938,775.77454
7939,775.825
7940,775.8751
7941,775.9251
7942,775.9749
7943,776.02515
7944,776.07556
7945,776.126
7946,776.1762
7947,776.2264
7948,776.27655
7949,776.327
7950,776.3775
7951,776.4279
7952,776.4783
7953,776.5285
7954,776.57886
7955,776.6295
7956,776.6802
7957,776.73065
7958,776.781
7959,776.83124
7960,776.8818
7961,776.93256
7962,776.9834
7963,777.034
7964,777.08435
7965,777.13446
7966,777.1846
7967,777.23486
7968,777.2854
7969,777.336
7970,777.38635
7971,777.4367
7972,777.4872
7973,777.5377
7974,777.5883
7975,777.63885
7976,777.6893
7977,777.73956
7978,777.79
7979,777.84045
7980,777.8912
7981,777.9417
7982,777.992
7983,778.04236
7984,778.0928
7985,778.1435
7986,778.1944
7987,778.24493
7988,778.2952
7989,778.3452
7990,778.3952
7991,778.44556
7992,778.496
7993,778.5464
7994,778.5967
7995,778.6469
7996,778.6972
7997,778.7475
7998,778.7979
7999,778.84827
8000,778.8985
8001,778.9486
8002,778.99884
8003,779.04926
8004,779.0996
8005,779.1499
8006,779.2
8007,779.25006
8008,779.30035
8009,779.3508
8010,779.4013
8011,779.45166
8012,779.5017
8013,779.55145
8014,779.6012
8015,779.6512
8016,779.7014
8017,779.7516
8018,779.8016
8019,779.8516
8020,779.90173
8021,779.95197
8022,780.0021
8023,780.0521
8024,780.1022
8025,780.1521
8026,780.2021
8027,780.25226
8028,780.30255
8029,780.35254
8030,780.4025
8031,780.45245
8032,780.5025
8033,780.5528
8034,780.6032
8035,780.6535
8036,780.70337
8037,780.753
8038,780.80273
8039,780.85266
8040,780.90283
8041,780.9528
8042,781.00287
8043,781.0528
8044,781.1028
8045,781.1529
8046,781.20294
8047,781.2531
8048,781.3031
8049,781.353
8050,781.4031
8051,781.45325
8052,781.5035
8053,781.55365
8054,781.60376
8055,781.65375
8056,781.70386
8057,781.75415
8058,781.8046
8059,781.855
8060,781.90485
8061,781.95465
8062,782.00446
8063,782.05444
8064,782.1046
8065,782.1548
8066,782.2049
8067,782.2549
8068,782.30493
8069,782.3551
8070,782.40533
8071,782.4556
8072,782.50555
8073,782.55554
8074,782.6056
8075,782.65594
8076,782.70636
8077,782.7565
8078,782.80646
8079,782.8565
8080,782.9067
8081,782.95703
8082,783.00745
8083,783.0577
8084,783.10767
8085,783.1574
8086,783.2072
8087,783.2573
8088,783.3075
8089,783.3575
8090,783.40753
8091,783.45764
8092,783.5076
8093,783.55774
8094,783.60785
8095,783.6581
8096,783.70795
8097,783.75793
8098,783.80786
8099,783.85803
8100,783.9082
8101,783.95825
8102,784.00824
8103,784.0581
8104,784.10803
8105,784.15826
8106,784.2086
8107,784.2588
8108,784.30853
8109,784.35815
8110,784.4078
8111,784.4576
8112,784.50757
8113,784.55756
8114,784.6074
8115,784.6572
8116,784.7071
8117,784.757
8118,784.80695
8119,784.8569
8120,784.9066
8121,784.95636
8122,785.00616
8123,785.0562
8124,785.1062
8125,785.1561
8126,785.2059
8127,785.25555
8128,785.3055
8129,785.3556
8130,785.40576
8131,785.45575
8132,785.5054
8133,785.5549
8134,785.6044
8135,785.6542
8136,785.704
8137,785.75385
8138,785.8037
8139,785.8534
8140,785.9031
8141,785.9529
8142,786.0028
8143,786.0527
8144,786.1024
8145,786.1521
8146,786.20184
8147,786.25183
8148,786.3018
8149,786.3517
8150,786.4014
8151,786.45123
8152,786.501
8153,786.551
8154,786.60126
8155,786.65125
8156,786.70087
8157,786.75037
8158,786.79987
8159,786.8496
8160,786.8995
8161,786.9494
8162,786.99927
8163,787.049
8164,787.0987
8165,787.1487
8166,787.1985
8167,787.2485
8168,787.2983
8169,787.34796
8170,787.3978
8171,787.44794
8172,787.4979
8173,787.5477
8174,787.59766
8175,787.64746
8176,787.6972
8177,787.7473
8178,787.79767
8179,787.8476
8180,787.8973
8181,787.9468
8182,787.9964
8183,788.04626
8184,788.096
8185,788.14606
8186,788.1958
8187,788.24554
8188,788.2953
8189,788.34515
8190,788.39526
8191,788.4451
8192,788.4949
8193,788.5446
8194,788.59436
8195,788.6445
8196,788.6943
8197,788.7442
8198,788.79395
8199,788.8437
8200,788.89355
8201,788.9436
8202,788.9938
8203,789.0437
8204,789.0933
8205,789.14276
8206,789.1923
8207,789.24207
8208,789.2919
8209,789.34174
8210,789.39154
8211,789.4412
8212,789.49084
8213,789.5408
8214,789.5907
8215,789.6405
8216,789.6902
8217,789.73975
8218,789.7895
8219,789.83936
8220,789.8893
8221,789.93915
8222,789.9887
8223,790.0383
8224,790.08813
8225,790.13806
8226,790.1882
8227,790.238
8228,790.2876
8229,790.337
8230,790.3863
8231,790.4359
8232,790.48566
8233,790.53546
8234,790.58514
8235,790.6347
8236,790.6844
8237,790.734
8238,790.7838
8239,790.83356
8240,790.88306
8241,790.9326
8242,790.98236
8243,791.0321
8244,791.08185
8245,791.13165
8246,791.1812
8247,791.2308
8248,791.28046
8249,791.3304
8250,791.3804
8251,791.4302
8252,791.47955
8253,791.52893
8254,791.5783
8255,791.62787
8256,791.6774
8257,791.7272
8258,791.7769
8259,791.8264
8260,791.8759
8261,791.92566
8262,791.97534
8263,792.02496
8264,792.0746
8265,792.124
8266,792.17365
8267,792.2233
8268,792.2731
8269,792.3228
8270,792.3723
8271,792.42175
8272,792.4715
8273,792.5213
8274,792.5711
8275,792.6208
8276,792.67035
8277,792.71967
8278,792.7689
8279,792.81836
8280,792.86804
8281,792.9176
8282,792.96716
8283,793.01654
8284,793.0661
8285,793.1157
8286,793.1654
8287,793.21497
8288,793.26447
8289,793.3139
8290,793.36346
8291,793.4131
8292,793.4629
8293,793.5126
8294,793.56195
8295,793.6113
8296,793.661
8297,793.7108
8298,793.7607
8299,793.81036
8300,793.85974
8301,793.90906
8302,793.9583
8303,794.00775
8304,794.0573
8305,794.107
8306,794.1565
8307,794.206
8308,794.25543
8309,794.3051
8310,794.3547
8311,794.40436
8312,794.4538
8313,794.5031
8314,794.55273
8315,794.60236
8316,794.65216
8317,794.7018
8318,794.75116
8319,794.80066
8320,794.8502
8321,794.9
8322,794.94995
8323,794.9996
8324,795.049
8325,795.09827
8326,795.14746
8327,795.1969
8328,795.24646
8329,795.29614
8330,795.3457
8331,795.395
8332,795.4445
8333,795.4942
8334,795.5439
8335,795.5934
8336,795.6429
8337,795.6923
8338,795.7419
8339,795.7916
8340,795.8413
8341,795.891
8342,795.9404
8343,795.9898
8344,796.0394
8345,796.0892
8346,796.1391
8347,796.1889
8348,796.23834
8349,796.2875
8350,796.33673
8351,796.3862
8352,796.43585
8353,796.4855
8354,796.53503
8355,796.5844
8356,796.6339
8357,796.68353
8358,796.7332
8359,796.78284
8360,796.83234
8361,796.8818
8362,796.93134
8363,796.9809
8364,797.0306
8365,797.08026
8366,797.12976
8367,797.17914
8368,797.2287
8369,797.2785
8370,797.32837
8371,797.378
8372,797.4274
8373,797.4767
8374,797.52594
8375,797.57526
8376,797.62476
8377,797.6745
8378,797.724
8379,797.7734
8380,797.8228
8381,797.87244
8382,797.9219
8383,797.9716
8384,798.02106
8385,798.07043
8386,798.1198
8387,798.16956
8388,798.21924
8389,798.2688
8390,798.3182
8391,798.36755
8392,798.4172
8393,798.467
8394,798.5168
8395,798.56647
8396,798.61584
8397,798.66504
8398,798.71423
8399,798.7637
8400,798.8133
8401,798.86285
8402,798.91235
8403,798.96173
8404,799.01117
8405,799.06085
8406,799.1105
8407,799.16
8408,799.2095
8409,799.25885
8410,799.30835
8411,799.358
8412,799.4078
8413,799.45734
8414,799.5067
8415,799.55634
8416,799.6059
8417,799.6557
8418,799.7055
8419,799.75525
8420,799.8047
8421,799.8539
8422,799.90314
8423,799.95264
8424,800.0023
8425,800.0518
8426,800.1013
8427,800.15063
8428,800.20013
8429,800.2498
8430,800.2995
8431,800.3492
8432,800.3987
8433,800.4481
8434,800.4976
8435,800.5473
8436,800.59705
8437,800.6467
8438,800.6961
8439,800.7456
8440,800.7953
8441,800.84515
8442,800.895
8443,800.9447
8444,800.99426
8445,801.0435
8446,801.0927
8447,801.1422
8448,801.1919
8449,801.24146
8450,801.2911
8451,801.3405
8452,801.3901
8453,801.4398
8454,801.4895
8455,801.53906
8456,801.5887
8457,801.6381
8458,801.6876
8459,801.7373
8460,801.7872
8461,801.8368
8462,801.88635
8463,801.9358
8464,801.9855
8465,802.03534
8466,802.08527
8467,802.135
8468,802.1845
8469,802.2338
8470,802.28314
8471,802.33264
8472,802.38226
8473,802.43195
8474,802.4815
8475,802.53107
8476,802.5807
8477,802.6304
8478,802.6801
8479,802.72974
8480,802.7793
8481,802.8288
8482,802.87836
8483,802.92816
8484,802.9779
8485,803.0276
8486,803.0771
8487,803.1267
8488,803.17633
8489,803.22626
8490,803.2762
8491,803.326
8492,803.37555
8493,803.42487
8494,803.4742
8495,803.5238
8496,803.5735
8497,803.62317
8498,803.6728
8499,803.7223
8500,803.772
8501,803.82166
8502,803.8714
8503,803.9212
8504,803.9708
8505,804.0203
8506,804.06995
8507,804.1196
8508,804.16956
8509,804.2193
8510,804.2689
8511,804.3184
8512,804.36816
8513,804.418
8514,804.468
8515,804.51794
8516,804.5675
8517,804.61676
8518,804.66626
8519,804.71576
8520,804.76556
8521,804.8153
8522,804.86487
8523,804.91455
8524,804.9641
8525,805.0139
8526,805.0637
8527,805.1134
8528,805.163
8529,805.2125
8530,805.2622
8531,805.312
8532,805.3618
8533,805.41156
8534,805.46124
8535,805.51074
8536,805.56055
8537,805.61035
8538,805.66034
8539,805.71014
8540,805.7597
8541,805.8091
8542,805.8585
8543,805.90814
8544,805.9578
8545,806.0075
8546,806.0572
8547,806.1066
8548,806.15625
8549,806.20593
8550,806.2557
8551,806.3054
8552,806.35504
8553,806.40454
8554,806.45416
8555,806.5039
8556,806.5538
8557,806.6034
8558,806.653
8559,806.7025
8560,806.7522
8561,806.802
8562,806.85205
8563,806.90186
8564,806.95135
8565,807.0006
8566,807.05
8567,807.0996
8568,807.1493
8569,807.19885
8570,807.2485
8571,807.29803
8572,807.34766
8573,807.3973
8574,807.447
8575,807.4967
8576,807.5463
8577,807.59576
8578,807.6454
8579,807.6951
8580,807.74493
8581,807.7946
8582,807.8442
8583,807.89374
8584,807.94336
8585,807.9932
8586,808.0433
8587,808.0931
8588,808.1425
8589,808.1918
8590,808.2412
8591,808.2907
8592,808.3404
8593,808.3901
8594,808.4397
8595,808.4892
8596,808.5389
8597,808.58844
8598,808.63824
8599,808.688
8600,808.73755
8601,808.78705
8602,808.8367
8603,808.8864
8604,808.93616
8605,808.9859
8606,809.0354
8607,809.08496
8608,809.1347
8609,809.1846
8610,809.2345
8611,809.28424
8612,809.3338
8613,809.38306
8614,809.4325
8615,809.4821
8616,809.53174
8617,809.5814
8618,809.631
8619,809.68054
8620,809.7301
8621,809.7798
8622,809.8296
8623,809.8792
8624,809.9288
8625,809.9782
8626,810.02795
8627,810.0777
8628,810.12744
8629,810.1771
8630,810.2266
8631,810.2762
8632,810.3259
8633,810.37573
8634,810.4257
8635,810.47546
8636,810.5249
8637,810.5743
8638,810.62366
8639,810.6732
